"","month","day","year","treatment","species","testes"
"1",10,17,1977,"exclosure","RM","S"
"2",12,11,1977,"exclosure","PF","S"
"3",1,8,1978,"exclosure","PF","S"
"4",3,11,1978,"exclosure","PF","S"
"5",6,8,1978,"exclosure","PF","S"
"6",7,7,1978,"exclosure","PF","S"
"7",8,4,1978,"exclosure","PF","S"
"8",9,3,1978,"exclosure","PF","S"
"9",9,3,1978,"exclosure","PF","S"
"10",5,30,1979,"exclosure","PP","S"
"11",7,24,1979,"exclosure","PF","S"
"12",10,25,1979,"exclosure","PF","S"
"13",11,17,1979,"exclosure","PF","S"
"14",11,18,1979,"exclosure","PF","S"
"15",1,15,1980,"exclosure","PF","S"
"16",1,16,1980,"exclosure","PF","S"
"17",2,24,1980,"exclosure","PF","S"
"18",2,25,1980,"exclosure","RM","S"
"19",2,25,1980,"exclosure","PF","S"
"20",2,25,1980,"exclosure","PF","S"
"21",3,9,1980,"exclosure","PF","S"
"22",3,9,1980,"exclosure","PF","S"
"23",3,9,1980,"exclosure","PF","S"
"24",3,9,1980,"exclosure","PF","S"
"25",3,9,1980,"exclosure","RM","S"
"26",3,9,1980,"exclosure","PF","S"
"27",3,9,1980,"exclosure","PE","S"
"28",3,21,1980,"exclosure","PF","S"
"29",3,21,1980,"exclosure","RM","S"
"30",3,22,1980,"exclosure","RM","S"
"31",3,22,1980,"exclosure","RM","S"
"32",3,22,1980,"exclosure","PF","S"
"33",3,22,1980,"exclosure","PF","S"
"34",4,17,1980,"exclosure","RM","S"
"35",4,18,1980,"exclosure","PF","S"
"36",4,18,1980,"exclosure","PF","S"
"37",4,18,1980,"exclosure","PF","S"
"38",5,18,1980,"exclosure","PF","S"
"39",7,22,1980,"exclosure","PF","S"
"40",8,13,1980,"exclosure","PF","S"
"41",9,7,1980,"exclosure","PF","S"
"42",9,8,1980,"exclosure","PF","S"
"43",9,8,1980,"exclosure","PF","S"
"44",10,12,1980,"exclosure","PF","S"
"45",12,15,1980,"exclosure","PF","S"
"46",12,16,1980,"exclosure","PF","S"
"47",1,11,1981,"exclosure","RM","S"
"48",1,11,1981,"exclosure","PF","S"
"49",3,8,1981,"exclosure","RM","S"
"50",3,8,1981,"exclosure","PF","S"
"51",4,5,1981,"exclosure","PF","S"
"52",4,5,1981,"exclosure","PF","S"
"53",4,6,1981,"exclosure","PF","S"
"54",4,6,1981,"exclosure","PM","S"
"55",5,3,1981,"exclosure","PF","S"
"56",5,4,1981,"exclosure","PF","S"
"57",5,4,1981,"exclosure","PF","S"
"58",6,4,1981,"exclosure","PM","S"
"59",6,4,1981,"exclosure","PF","S"
"60",6,5,1981,"exclosure","RM","R"
"61",7,7,1981,"exclosure","PM","S"
"62",7,8,1981,"exclosure","PF","S"
"63",7,8,1981,"exclosure","PF","S"
"64",8,31,1981,"exclosure","PF","S"
"65",11,22,1981,"exclosure","PF","S"
"66",1,1,1982,"exclosure","PM","S"
"67",1,24,1982,"exclosure","PF","S"
"68",1,24,1982,"exclosure","PM","S"
"69",1,24,1982,"exclosure","RM","S"
"70",1,24,1982,"exclosure","RM","S"
"71",1,24,1982,"exclosure","PF","S"
"72",1,25,1982,"exclosure","PF","S"
"73",2,22,1982,"exclosure","PM","S"
"74",2,22,1982,"exclosure","PM","S"
"75",2,22,1982,"exclosure","PF","S"
"76",2,22,1982,"exclosure","RM","S"
"77",2,22,1982,"exclosure","RM","S"
"78",2,23,1982,"exclosure","PF","S"
"79",2,23,1982,"exclosure","PF","S"
"80",2,23,1982,"exclosure","RM","S"
"81",2,23,1982,"exclosure","RM","S"
"82",2,23,1982,"exclosure","RM","S"
"83",2,23,1982,"exclosure","RM","S"
"84",2,23,1982,"exclosure","RM","S"
"85",3,29,1982,"exclosure","RM","S"
"86",3,29,1982,"exclosure","RM","S"
"87",3,29,1982,"exclosure","RM","S"
"88",3,29,1982,"exclosure","PM","S"
"89",3,29,1982,"exclosure","RM","S"
"90",3,29,1982,"exclosure","RM","S"
"91",3,29,1982,"exclosure","RM","S"
"92",3,29,1982,"exclosure","PF","S"
"93",3,29,1982,"exclosure","PF","S"
"94",3,30,1982,"exclosure","RM","S"
"95",3,30,1982,"exclosure","RM","S"
"96",4,28,1982,"exclosure","RM","S"
"97",4,28,1982,"exclosure","PF","S"
"98",4,28,1982,"exclosure","PM","S"
"99",4,29,1982,"exclosure","PF","S"
"100",4,29,1982,"exclosure","PM","S"
"101",5,21,1982,"exclosure","PM","S"
"102",5,22,1982,"exclosure","PE","S"
"103",5,22,1982,"exclosure","PE","R"
"104",5,22,1982,"exclosure","PF","S"
"105",5,22,1982,"exclosure","PE","S"
"106",6,28,1982,"exclosure","RM","S"
"107",6,28,1982,"exclosure","PF","S"
"108",6,28,1982,"exclosure","PF","S"
"109",6,28,1982,"exclosure","PF","S"
"110",6,28,1982,"exclosure","PM","S"
"111",6,28,1982,"exclosure","PE","R"
"112",6,28,1982,"exclosure","PF","S"
"113",6,29,1982,"exclosure","RM","S"
"114",6,29,1982,"exclosure","PF","S"
"115",6,29,1982,"exclosure","PM","S"
"116",6,29,1982,"exclosure","RM","S"
"117",6,29,1982,"exclosure","PF","S"
"118",6,29,1982,"exclosure","PF","S"
"119",7,25,1982,"exclosure","PF","S"
"120",7,26,1982,"exclosure","RM","R"
"121",7,26,1982,"exclosure","PF","S"
"122",7,27,1982,"exclosure","PM","S"
"123",7,27,1982,"exclosure","PF","S"
"124",7,27,1982,"exclosure","PE","M"
"125",7,27,1982,"exclosure","PF","S"
"126",7,27,1982,"exclosure","PE","R"
"127",7,27,1982,"exclosure","PM","S"
"128",8,15,1982,"exclosure","PF","S"
"129",8,15,1982,"exclosure","PF","S"
"130",8,16,1982,"exclosure","RM","S"
"131",8,16,1982,"exclosure","PF","S"
"132",8,16,1982,"exclosure","PF","S"
"133",8,16,1982,"exclosure","PM","S"
"134",8,16,1982,"exclosure","PF","S"
"135",8,16,1982,"exclosure","PF","S"
"136",9,18,1982,"exclosure","PE","S"
"137",9,19,1982,"exclosure","PM","S"
"138",9,19,1982,"exclosure","PF","S"
"139",9,19,1982,"exclosure","PF","S"
"140",10,23,1982,"exclosure","PF","S"
"141",10,23,1982,"exclosure","PF","S"
"142",10,23,1982,"exclosure","PF","S"
"143",10,23,1982,"exclosure","PM","R"
"144",10,23,1982,"exclosure","PM","S"
"145",10,23,1982,"exclosure","PF","S"
"146",11,21,1982,"exclosure","PM","S"
"147",11,21,1982,"exclosure","PF","S"
"148",11,21,1982,"exclosure","RM","S"
"149",1,13,1983,"exclosure","RM","S"
"150",1,13,1983,"exclosure","RM","S"
"151",3,14,1983,"exclosure","RM","R"
"152",3,14,1983,"exclosure","PM","S"
"153",3,14,1983,"exclosure","RM","S"
"154",3,14,1983,"exclosure","PF","S"
"155",3,14,1983,"exclosure","RM","S"
"156",3,15,1983,"exclosure","PF","S"
"157",3,15,1983,"exclosure","RM","S"
"158",3,15,1983,"exclosure","PF","S"
"159",4,16,1983,"exclosure","PF","S"
"160",4,16,1983,"exclosure","PF","S"
"161",4,16,1983,"exclosure","PF","S"
"162",4,16,1983,"exclosure","RM","S"
"163",4,16,1983,"exclosure","PF","S"
"164",4,16,1983,"exclosure","PF","S"
"165",4,17,1983,"exclosure","PF","S"
"166",4,17,1983,"exclosure","PF","S"
"167",4,17,1983,"exclosure","PF","S"
"168",4,17,1983,"exclosure","PF","S"
"169",4,17,1983,"exclosure","PF","S"
"170",5,14,1983,"exclosure","PF","R"
"171",5,14,1983,"exclosure","RM","S"
"172",5,14,1983,"exclosure","PF","R"
"173",5,15,1983,"exclosure","PF","S"
"174",5,15,1983,"exclosure","PF","S"
"175",5,15,1983,"exclosure","RM","S"
"176",6,17,1983,"exclosure","PM","S"
"177",6,17,1983,"exclosure","PF","S"
"178",6,17,1983,"exclosure","PF","S"
"179",6,18,1983,"exclosure","PF","S"
"180",6,18,1983,"exclosure","PF","S"
"181",7,16,1983,"exclosure","PF","S"
"182",7,16,1983,"exclosure","PM","S"
"183",7,16,1983,"exclosure","PM","S"
"184",7,17,1983,"exclosure","PF","S"
"185",8,15,1983,"exclosure","PM","S"
"186",9,10,1983,"exclosure","PM","S"
"187",9,10,1983,"exclosure","PM","S"
"188",10,15,1983,"exclosure","RM","S"
"189",10,15,1983,"exclosure","PM","S"
"190",11,12,1983,"exclosure","RM","S"
"191",11,13,1983,"exclosure","RM","S"
"192",12,8,1983,"exclosure","PM","S"
"193",2,5,1984,"exclosure","RM","S"
"194",3,12,1984,"exclosure","RM","S"
"195",4,10,1984,"exclosure","PM","S"
"196",4,10,1984,"exclosure","PP","S"
"197",5,12,1984,"exclosure","PF","S"
"198",5,27,1984,"exclosure","RM","S"
"199",5,28,1984,"exclosure","PP","S"
"200",5,28,1984,"exclosure","PM","S"
"201",5,28,1984,"exclosure","PP","S"
"202",7,4,1984,"exclosure","PP","S"
"203",7,31,1984,"exclosure","RM","S"
"204",7,31,1984,"exclosure","PE","S"
"205",8,1,1984,"exclosure","PE","S"
"206",8,25,1984,"exclosure","PF","S"
"207",9,29,1984,"exclosure","PF","S"
"208",10,20,1984,"exclosure","RM","S"
"209",2,16,1985,"exclosure","RM","S"
"210",2,16,1985,"exclosure","RM","S"
"211",3,16,1985,"exclosure","RM","S"
"212",3,17,1985,"exclosure","PM","S"
"213",3,17,1985,"exclosure","PE","S"
"214",3,17,1985,"exclosure","PM","S"
"215",4,21,1985,"exclosure","PP","S"
"216",5,23,1985,"exclosure","RM","S"
"217",5,24,1985,"exclosure","PP","S"
"218",6,15,1985,"exclosure","RM","S"
"219",6,15,1985,"exclosure","RM","S"
"220",6,16,1985,"exclosure","PP","S"
"221",6,16,1985,"exclosure","PP","S"
"222",7,23,1985,"exclosure","RM","S"
"223",7,24,1985,"exclosure","PP","S"
"224",8,20,1985,"exclosure","PP","S"
"225",10,12,1985,"exclosure","PM","S"
"226",11,16,1985,"exclosure","RM","S"
"227",4,12,1986,"exclosure","PP","S"
"228",4,13,1986,"exclosure","PP","S"
"229",5,10,1986,"exclosure","RM","S"
"230",5,11,1986,"exclosure","RM","S"
"231",6,4,1986,"exclosure","PM","R"
"232",6,5,1986,"exclosure","PP","S"
"233",7,3,1986,"exclosure","PM","R"
"234",11,15,1986,"exclosure","RM","R"
"235",12,14,1986,"exclosure","PM","R"
"236",12,15,1986,"exclosure","PM","R"
"237",12,15,1986,"exclosure","RM","S"
"238",1,31,1987,"exclosure","PM","S"
"239",2,1,1987,"exclosure","PM","S"
"240",3,1,1987,"exclosure","RM","S"
"241",3,1,1987,"exclosure","PM","S"
"242",3,1,1987,"exclosure","RM","S"
"243",3,1,1987,"exclosure","RM","S"
"244",3,2,1987,"exclosure","RM","S"
"245",3,2,1987,"exclosure","RM","S"
"246",3,2,1987,"exclosure","RM","S"
"247",4,4,1987,"exclosure","PM","S"
"248",4,4,1987,"exclosure","RM","S"
"249",4,4,1987,"exclosure","RM","S"
"250",4,4,1987,"exclosure","RM","S"
"251",4,6,1987,"exclosure","RM","S"
"252",4,6,1987,"exclosure","RM","S"
"253",4,6,1987,"exclosure","PM","S"
"254",4,25,1987,"exclosure","PM","S"
"255",4,25,1987,"exclosure","RM","S"
"256",4,25,1987,"exclosure","PE","R"
"257",4,25,1987,"exclosure","RM","S"
"258",4,26,1987,"exclosure","PP","S"
"259",4,26,1987,"exclosure","PM","S"
"260",5,29,1987,"exclosure","PM","R"
"261",5,29,1987,"exclosure","PE","S"
"262",5,28,1987,"exclosure","PP","S"
"263",5,29,1987,"exclosure","PP","S"
"264",5,28,1987,"exclosure","PM","S"
"265",5,28,1987,"exclosure","PE","S"
"266",6,30,1987,"exclosure","PE","R"
"267",6,30,1987,"exclosure","PM","S"
"268",6,30,1987,"exclosure","PP","S"
"269",6,30,1987,"exclosure","RM","S"
"270",7,1,1987,"exclosure","RM","S"
"271",7,1,1987,"exclosure","PM","S"
"272",7,25,1987,"exclosure","RM","S"
"273",7,25,1987,"exclosure","PM","S"
"274",7,25,1987,"exclosure","RM","S"
"275",7,25,1987,"exclosure","PM","S"
"276",7,25,1987,"exclosure","RM","S"
"277",7,26,1987,"exclosure","PM","S"
"278",8,25,1987,"exclosure","PM","S"
"279",8,25,1987,"exclosure","PM","M"
"280",8,26,1987,"exclosure","PE","S"
"281",8,26,1987,"exclosure","RM","S"
"282",9,26,1987,"exclosure","RM","S"
"283",9,26,1987,"exclosure","PM","S"
"284",10,25,1987,"exclosure","RM","S"
"285",10,25,1987,"exclosure","PM","S"
"286",10,25,1987,"exclosure","RM","S"
"287",11,21,1987,"exclosure","PM","R"
"288",11,21,1987,"exclosure","PM","R"
"289",11,22,1987,"exclosure","RM","R"
"290",2,21,1988,"exclosure","PE","M"
"291",2,21,1988,"exclosure","PM","S"
"292",2,21,1988,"exclosure","PM","S"
"293",2,22,1988,"exclosure","PE","M"
"294",2,22,1988,"exclosure","PM","S"
"295",2,22,1988,"exclosure","RM","M"
"296",3,21,1988,"exclosure","PM","S"
"297",3,21,1988,"exclosure","PP","M"
"298",3,21,1988,"exclosure","RM","R"
"299",3,21,1988,"exclosure","PE","R"
"300",3,21,1988,"exclosure","RM","R"
"301",4,17,1988,"exclosure","PM","S"
"302",4,18,1988,"exclosure","RM","S"
"303",4,19,1988,"exclosure","PP","S"
"304",4,19,1988,"exclosure","PE","S"
"305",4,19,1988,"exclosure","PE","R"
"306",4,19,1988,"exclosure","RM","S"
"307",4,19,1988,"exclosure","PE","M"
"308",4,19,1988,"exclosure","RM","S"
"309",4,19,1988,"exclosure","PP","S"
"310",5,14,1988,"exclosure","PM","S"
"311",5,15,1988,"exclosure","PP","R"
"312",5,15,1988,"exclosure","PP","S"
"313",6,11,1988,"exclosure","PE","S"
"314",6,11,1988,"exclosure","PE","M"
"315",6,11,1988,"exclosure","PP","S"
"316",6,12,1988,"exclosure","PP","S"
"317",6,12,1988,"exclosure","RM","S"
"318",6,12,1988,"exclosure","PE","M"
"319",7,14,1988,"exclosure","PM","S"
"320",7,14,1988,"exclosure","PP","S"
"321",7,15,1988,"exclosure","PE","S"
"322",8,10,1988,"exclosure","PE","S"
"323",9,11,1988,"exclosure","PM","S"
"324",10,8,1988,"exclosure","PE","M"
"325",10,8,1988,"exclosure","PM","S"
"326",10,9,1988,"exclosure","PE","R"
"327",11,6,1988,"exclosure","RM","S"
"328",11,6,1988,"exclosure","RM","S"
"329",12,13,1988,"exclosure","PM","S"
"330",12,13,1988,"exclosure","RM","S"
"331",12,13,1988,"exclosure","RM","S"
"332",12,13,1988,"exclosure","RM","S"
"333",12,13,1988,"exclosure","RM","S"
"334",12,14,1988,"exclosure","RM","S"
"335",12,14,1988,"exclosure","PM","S"
"336",12,14,1988,"exclosure","RM","S"
"337",1,10,1989,"exclosure","RM","S"
"338",1,10,1989,"exclosure","RM","S"
"339",1,10,1989,"exclosure","RM","S"
"340",1,11,1989,"exclosure","RM","M"
"341",1,11,1989,"exclosure","RM","S"
"342",1,11,1989,"exclosure","RM","S"
"343",1,11,1989,"exclosure","RM","S"
"344",2,4,1989,"exclosure","RM","S"
"345",2,4,1989,"exclosure","RM","M"
"346",2,4,1989,"exclosure","RM","S"
"347",2,4,1989,"exclosure","RM","S"
"348",2,4,1989,"exclosure","RM","S"
"349",2,4,1989,"exclosure","RM","M"
"350",2,5,1989,"exclosure","RM","S"
"351",2,5,1989,"exclosure","RM","S"
"352",2,5,1989,"exclosure","PE","M"
"353",2,5,1989,"exclosure","RM","S"
"354",2,5,1989,"exclosure","RM","S"
"355",2,5,1989,"exclosure","RM","S"
"356",2,5,1989,"exclosure","RM","S"
"357",2,5,1989,"exclosure","PM","M"
"358",3,12,1989,"exclosure","PE","S"
"359",3,12,1989,"exclosure","PM","S"
"360",3,12,1989,"exclosure","PM","S"
"361",3,12,1989,"exclosure","PE","S"
"362",3,13,1989,"exclosure","PE","S"
"363",3,13,1989,"exclosure","RM","S"
"364",3,13,1989,"exclosure","RM","S"
"365",3,13,1989,"exclosure","RM","S"
"366",3,13,1989,"exclosure","RM","S"
"367",3,13,1989,"exclosure","RM","S"
"368",3,13,1989,"exclosure","PE","S"
"369",3,13,1989,"exclosure","PE","S"
"370",3,14,1989,"exclosure","RM","S"
"371",3,14,1989,"exclosure","RM","S"
"372",3,14,1989,"exclosure","PE","S"
"373",3,14,1989,"exclosure","RM","S"
"374",3,14,1989,"exclosure","RM","S"
"375",3,14,1989,"exclosure","RM","S"
"376",4,1,1989,"exclosure","RM","S"
"377",4,1,1989,"exclosure","PP","S"
"378",4,1,1989,"exclosure","RM","S"
"379",4,1,1989,"exclosure","RM","S"
"380",4,2,1989,"exclosure","RM","S"
"381",4,2,1989,"exclosure","RM","S"
"382",4,2,1989,"exclosure","RM","M"
"383",4,2,1989,"exclosure","RM","S"
"384",4,2,1989,"exclosure","RM","S"
"385",4,2,1989,"exclosure","RM","R"
"386",4,2,1989,"exclosure","RM","S"
"387",4,2,1989,"exclosure","RM","S"
"388",4,2,1989,"exclosure","PM","M"
"389",4,2,1989,"exclosure","PP","S"
"390",5,9,1989,"exclosure","RM","S"
"391",5,9,1989,"exclosure","RM","S"
"392",5,9,1989,"exclosure","PE","S"
"393",5,9,1989,"exclosure","PE","R"
"394",5,10,1989,"exclosure","PM","S"
"395",5,10,1989,"exclosure","PE","S"
"396",5,10,1989,"exclosure","RM","S"
"397",5,10,1989,"exclosure","RM","S"
"398",5,11,1989,"exclosure","PP","S"
"399",5,11,1989,"exclosure","PP","S"
"400",5,11,1989,"exclosure","PE","S"
"401",5,11,1989,"exclosure","RM","S"
"402",5,11,1989,"exclosure","RM","S"
"403",5,11,1989,"exclosure","RM","M"
"404",6,3,1989,"exclosure","PM","S"
"405",6,3,1989,"exclosure","RM","S"
"406",6,3,1989,"exclosure","RM","S"
"407",6,3,1989,"exclosure","RM","S"
"408",6,3,1989,"exclosure","PE","S"
"409",6,3,1989,"exclosure","PE","S"
"410",6,3,1989,"exclosure","RM","M"
"411",6,4,1989,"exclosure","PE","S"
"412",6,4,1989,"exclosure","RM","R"
"413",6,4,1989,"exclosure","RM","R"
"414",6,4,1989,"exclosure","RM","S"
"415",7,3,1989,"exclosure","RM","S"
"416",7,3,1989,"exclosure","PE","S"
"417",7,4,1989,"exclosure","RM","S"
"418",7,4,1989,"exclosure","RM","S"
"419",7,29,1989,"exclosure","PE","S"
"420",7,30,1989,"exclosure","RM","S"
"421",9,3,1989,"exclosure","PF","S"
"422",10,8,1989,"exclosure","PE","S"
"423",10,8,1989,"exclosure","PF","S"
"424",11,4,1989,"exclosure","RM","S"
"425",11,4,1989,"exclosure","RM","S"
"426",11,4,1989,"exclosure","PF","S"
"427",11,4,1989,"exclosure","RM","R"
"428",11,5,1989,"exclosure","RM","R"
"429",12,4,1989,"exclosure","PF","S"
"430",12,4,1989,"exclosure","RM","S"
"431",12,4,1989,"exclosure","RM","S"
"432",12,4,1989,"exclosure","RM","S"
"433",1,6,1990,"exclosure","PF","S"
"434",1,6,1990,"exclosure","PF","S"
"435",1,7,1990,"exclosure","RM","S"
"436",1,29,1990,"exclosure","PF","S"
"437",1,29,1990,"exclosure","PF","S"
"438",1,29,1990,"exclosure","RM","S"
"439",1,29,1990,"exclosure","RM","S"
"440",1,29,1990,"exclosure","RM","S"
"441",1,29,1990,"exclosure","RM","S"
"442",1,30,1990,"exclosure","PF","S"
"443",1,30,1990,"exclosure","RM","S"
"444",1,30,1990,"exclosure","RM","S"
"445",2,24,1990,"exclosure","RM","S"
"446",2,24,1990,"exclosure","PF","S"
"447",2,24,1990,"exclosure","PF","S"
"448",2,24,1990,"exclosure","RM","M"
"449",2,25,1990,"exclosure","PF","S"
"450",2,25,1990,"exclosure","RM","S"
"451",2,25,1990,"exclosure","RM","M"
"452",3,29,1990,"exclosure","PF","S"
"453",3,29,1990,"exclosure","PE","S"
"454",3,30,1990,"exclosure","RM","S"
"455",3,30,1990,"exclosure","PF","S"
"456",3,30,1990,"exclosure","RM","S"
"457",4,24,1990,"exclosure","RM","S"
"458",4,24,1990,"exclosure","RM","S"
"459",4,24,1990,"exclosure","PE","S"
"460",4,24,1990,"exclosure","PE","S"
"461",4,24,1990,"exclosure","PF","S"
"462",4,24,1990,"exclosure","RM","S"
"463",4,26,1990,"exclosure","PP","S"
"464",4,26,1990,"exclosure","PF","S"
"465",4,26,1990,"exclosure","PF","S"
"466",4,26,1990,"exclosure","RM","S"
"467",4,26,1990,"exclosure","RM","S"
"468",5,23,1990,"exclosure","PE","S"
"469",5,25,1990,"exclosure","PP","R"
"470",6,21,1990,"exclosure","PF","S"
"471",6,21,1990,"exclosure","PF","S"
"472",6,22,1990,"exclosure","PF","S"
"473",6,22,1990,"exclosure","RM","S"
"474",6,22,1990,"exclosure","PF","S"
"475",7,21,1990,"exclosure","RM","S"
"476",7,21,1990,"exclosure","PE","S"
"477",7,21,1990,"exclosure","PP","R"
"478",7,21,1990,"exclosure","PF","S"
"479",7,21,1990,"exclosure","RM","S"
"480",7,22,1990,"exclosure","PF","S"
"481",8,16,1990,"exclosure","RM","S"
"482",8,16,1990,"exclosure","PF","S"
"483",8,17,1990,"exclosure","PF","S"
"484",8,17,1990,"exclosure","PF","S"
"485",9,25,1990,"exclosure","PE","S"
"486",10,15,1990,"exclosure","RM","S"
"487",10,16,1990,"exclosure","RM","S"
"488",11,10,1990,"exclosure","RM","M"
"489",11,10,1990,"exclosure","RM","S"
"490",11,10,1990,"exclosure","RM","S"
"491",11,11,1990,"exclosure","RM","S"
"492",11,11,1990,"exclosure","RM","S"
"493",12,15,1990,"exclosure","RM","S"
"494",12,15,1990,"exclosure","RM","R"
"495",12,15,1990,"exclosure","PF","S"
"496",12,16,1990,"exclosure","RM","S"
"497",12,16,1990,"exclosure","RM","S"
"498",1,11,1991,"exclosure","RM","S"
"499",1,11,1991,"exclosure","PF","S"
"500",1,11,1991,"exclosure","RM","S"
"501",2,16,1991,"exclosure","RM","R"
"502",2,16,1991,"exclosure","RM","S"
"503",2,16,1991,"exclosure","RM","S"
"504",2,16,1991,"exclosure","RM","S"
"505",2,16,1991,"exclosure","RM","S"
"506",2,17,1991,"exclosure","RM","S"
"507",2,17,1991,"exclosure","RM","R"
"508",3,13,1991,"exclosure","RM","S"
"509",3,13,1991,"exclosure","PF","S"
"510",3,13,1991,"exclosure","RM","S"
"511",3,13,1991,"exclosure","RM","S"
"512",3,13,1991,"exclosure","RM","S"
"513",3,13,1991,"exclosure","PF","S"
"514",3,14,1991,"exclosure","RM","S"
"515",3,14,1991,"exclosure","RM","S"
"516",3,14,1991,"exclosure","RM","S"
"517",3,14,1991,"exclosure","RM","S"
"518",4,19,1991,"exclosure","RM","S"
"519",4,20,1991,"exclosure","PF","M"
"520",4,20,1991,"exclosure","RM","S"
"521",4,21,1991,"exclosure","PP","S"
"522",4,21,1991,"exclosure","RM","S"
"523",5,13,1991,"exclosure","PF","M"
"524",5,14,1991,"exclosure","PP","S"
"525",5,14,1991,"exclosure","PP","S"
"526",5,14,1991,"exclosure","RM","S"
"527",6,13,1991,"exclosure","PE","S"
"528",6,13,1991,"exclosure","PF","S"
"529",7,13,1991,"exclosure","RM","S"
"530",7,13,1991,"exclosure","PE","R"
"531",8,7,1991,"exclosure","PF","S"
"532",8,7,1991,"exclosure","PP","R"
"533",8,7,1991,"exclosure","PF","S"
"534",8,7,1991,"exclosure","PE","R"
"535",8,8,1991,"exclosure","PE","R"
"536",8,8,1991,"exclosure","PP","R"
"537",9,9,1991,"exclosure","PF","R"
"538",9,10,1991,"exclosure","RM","R"
"539",9,10,1991,"exclosure","PE","R"
"540",10,10,1991,"exclosure","PF","R"
"541",11,15,1991,"exclosure","RM","R"
"542",2,6,1992,"exclosure","PF","M"
"543",3,8,1992,"exclosure","PP","S"
"544",3,7,1992,"exclosure","RM","S"
"545",3,8,1992,"exclosure","RM","M"
"546",3,8,1992,"exclosure","RM","M"
"547",3,8,1992,"exclosure","RM","M"
"548",3,8,1992,"exclosure","RM","M"
"549",3,8,1992,"exclosure","PF","S"
"550",4,4,1992,"exclosure","PF","S"
"551",4,4,1992,"exclosure","PP","S"
"552",4,4,1992,"exclosure","RM","S"
"553",4,5,1992,"exclosure","PP","S"
"554",4,5,1992,"exclosure","PP","S"
"555",4,5,1992,"exclosure","PF","S"
"556",4,5,1992,"exclosure","PP","S"
"557",4,5,1992,"exclosure","PP","S"
"558",5,2,1992,"exclosure","PF","S"
"559",5,3,1992,"exclosure","PP","M"
"560",5,3,1992,"exclosure","PF","S"
"561",5,3,1992,"exclosure","PP","S"
"562",5,3,1992,"exclosure","PF","S"
"563",5,30,1992,"exclosure","PP","M"
"564",5,31,1992,"exclosure","RM","S"
"565",5,31,1992,"exclosure","PP","S"
"566",7,3,1992,"exclosure","PF","S"
"567",7,3,1992,"exclosure","PP","S"
"568",7,3,1992,"exclosure","PF","S"
"569",7,4,1992,"exclosure","PP","S"
"570",7,4,1992,"exclosure","PE","S"
"571",7,4,1992,"exclosure","PP","S"
"572",7,30,1992,"exclosure","PF","S"
"573",7,30,1992,"exclosure","PP","S"
"574",7,30,1992,"exclosure","PP","R"
"575",7,30,1992,"exclosure","PF","S"
"576",7,30,1992,"exclosure","PP","R"
"577",7,30,1992,"exclosure","RM","M"
"578",7,31,1992,"exclosure","RM","S"
"579",8,29,1992,"exclosure","PF","S"
"580",8,29,1992,"exclosure","PF","S"
"581",9,27,1992,"exclosure","RM","S"
"582",10,18,1992,"exclosure","PF","S"
"583",10,18,1992,"exclosure","PF","S"
"584",10,18,1992,"exclosure","RM","S"
"585",10,19,1992,"exclosure","RM","S"
"586",2,19,1993,"exclosure","RM","M"
"587",2,26,1993,"exclosure","RM","S"
"588",3,17,1993,"exclosure","RM","S"
"589",3,17,1993,"exclosure","PP","S"
"590",3,17,1993,"exclosure","PF","S"
"591",3,18,1993,"exclosure","PF","S"
"592",3,18,1993,"exclosure","PP","M"
"593",3,18,1993,"exclosure","RM","S"
"594",4,23,1993,"exclosure","PF","S"
"595",4,23,1993,"exclosure","PP","S"
"596",4,23,1993,"exclosure","PF","S"
"597",4,23,1993,"exclosure","PP","S"
"598",4,23,1993,"exclosure","PP","S"
"599",4,23,1993,"exclosure","PP","S"
"600",4,24,1993,"exclosure","PP","M"
"601",5,22,1993,"exclosure","PP","S"
"602",5,23,1993,"exclosure","PP","S"
"603",6,18,1993,"exclosure","PF","S"
"604",6,18,1993,"exclosure","PP","S"
"605",6,19,1993,"exclosure","RM","S"
"606",6,19,1993,"exclosure","PP","S"
"607",7,14,1993,"exclosure","RM","S"
"608",7,14,1993,"exclosure","PF","S"
"609",7,14,1993,"exclosure","PP","S"
"610",7,14,1993,"exclosure","PF","S"
"611",7,15,1993,"exclosure","PP","S"
"612",8,19,1993,"exclosure","RM","S"
"613",8,19,1993,"exclosure","RM","S"
"614",8,19,1993,"exclosure","PF","S"
"615",8,19,1993,"exclosure","PF","S"
"616",8,20,1993,"exclosure","PF","S"
"617",9,16,1993,"exclosure","RM","S"
"618",9,16,1993,"exclosure","PF","S"
"619",9,16,1993,"exclosure","PF","S"
"620",9,16,1993,"exclosure","PF","S"
"621",9,16,1993,"exclosure","RM","S"
"622",9,17,1993,"exclosure","RM","S"
"623",10,16,1993,"exclosure","RM","S"
"624",10,16,1993,"exclosure","RM","R"
"625",2,1,1994,"exclosure","PF","S"
"626",2,20,1994,"exclosure","RM","S"
"627",2,21,1994,"exclosure","PF","S"
"628",3,11,1994,"exclosure","RM","S"
"629",3,12,1994,"exclosure","RM","S"
"630",3,12,1994,"exclosure","PF","S"
"631",4,10,1994,"exclosure","PP","S"
"632",4,10,1994,"exclosure","RM","S"
"633",4,10,1994,"exclosure","PF","S"
"634",4,10,1994,"exclosure","PF","S"
"635",4,10,1994,"exclosure","PF","S"
