"","month","day","year","treatment","species","testes"
"1",8,19,1977,"control","PF","S"
"2",8,19,1977,"control","PF","S"
"3",8,19,1977,"control","PF","S"
"4",8,21,1977,"control","PF","S"
"5",10,18,1977,"control","PF","S"
"6",3,11,1978,"control","PF","S"
"7",5,18,1978,"control","PP","S"
"8",6,8,1978,"control","PF","S"
"9",6,8,1978,"control","PP","S"
"10",6,9,1978,"control","PP","S"
"11",6,9,1978,"control","PF","S"
"12",7,7,1978,"control","PP","S"
"13",9,3,1978,"control","PF","S"
"14",9,3,1978,"control","PF","S"
"15",5,29,1979,"control","PP","S"
"16",1,15,1980,"control","PF","S"
"17",2,25,1980,"control","PE","S"
"18",2,25,1980,"control","RM","S"
"19",3,9,1980,"control","PF","S"
"20",3,21,1980,"control","RM","S"
"21",3,22,1980,"control","PF","S"
"22",4,17,1980,"control","PF","S"
"23",4,18,1980,"control","PF","S"
"24",4,18,1980,"control","PF","S"
"25",4,18,1980,"control","PF","S"
"26",4,18,1980,"control","PF","S"
"27",5,17,1980,"control","PP","S"
"28",6,23,1980,"control","PP","S"
"29",6,23,1980,"control","PF","S"
"30",7,21,1980,"control","PF","S"
"31",9,7,1980,"control","PF","S"
"32",10,12,1980,"control","PF","S"
"33",1,12,1981,"control","RM","S"
"34",1,12,1981,"control","PF","S"
"35",1,31,1981,"control","PF","S"
"36",2,1,1981,"control","PF","S"
"37",4,5,1981,"control","PE","S"
"38",4,5,1981,"control","PM","S"
"39",4,5,1981,"control","PE","S"
"40",4,6,1981,"control","PE","S"
"41",5,4,1981,"control","PF","S"
"42",6,4,1981,"control","PF","S"
"43",6,4,1981,"control","PF","S"
"44",6,5,1981,"control","PE","S"
"45",7,7,1981,"control","PF","S"
"46",7,8,1981,"control","PF","S"
"47",8,30,1981,"control","PP","R"
"48",10,1,1981,"control","RM","S"
"49",1,24,1982,"control","RM","S"
"50",1,25,1982,"control","RM","S"
"51",2,22,1982,"control","RM","S"
"52",2,22,1982,"control","RM","S"
"53",2,22,1982,"control","RM","S"
"54",2,22,1982,"control","RM","S"
"55",2,22,1982,"control","RM","R"
"56",2,23,1982,"control","PF","S"
"57",2,23,1982,"control","RM","S"
"58",2,23,1982,"control","RM","S"
"59",2,23,1982,"control","PE","S"
"60",2,23,1982,"control","RM","S"
"61",2,24,1982,"control","RM","S"
"62",2,24,1982,"control","RM","S"
"63",2,24,1982,"control","RM","S"
"64",3,29,1982,"control","PE","S"
"65",3,29,1982,"control","RM","S"
"66",3,29,1982,"control","RM","S"
"67",3,29,1982,"control","RM","S"
"68",3,30,1982,"control","PP","S"
"69",3,30,1982,"control","RM","S"
"70",3,30,1982,"control","RM","S"
"71",3,30,1982,"control","RM","S"
"72",4,28,1982,"control","PE","S"
"73",4,28,1982,"control","PM","S"
"74",4,28,1982,"control","RM","S"
"75",4,28,1982,"control","RM","S"
"76",4,29,1982,"control","RM","S"
"77",4,29,1982,"control","PF","S"
"78",5,21,1982,"control","PF","S"
"79",5,21,1982,"control","PF","S"
"80",5,21,1982,"control","RM","S"
"81",5,21,1982,"control","PF","S"
"82",5,21,1982,"control","RM","S"
"83",5,21,1982,"control","PE","S"
"84",5,21,1982,"control","PE","R"
"85",6,28,1982,"control","PF","S"
"86",6,28,1982,"control","PF","S"
"87",6,29,1982,"control","PP","S"
"88",7,25,1982,"control","PF","S"
"89",7,25,1982,"control","PF","S"
"90",7,26,1982,"control","PF","S"
"91",8,15,1982,"control","PM","S"
"92",8,15,1982,"control","PM","M"
"93",8,16,1982,"control","PF","S"
"94",8,16,1982,"control","PF","S"
"95",8,16,1982,"control","PE","S"
"96",9,18,1982,"control","PM","S"
"97",9,18,1982,"control","PF","S"
"98",9,19,1982,"control","PF","S"
"99",10,23,1982,"control","PF","S"
"100",10,24,1982,"control","PF","R"
"101",11,21,1982,"control","PM","S"
"102",11,22,1982,"control","PM","S"
"103",11,22,1982,"control","PF","S"
"104",1,12,1983,"control","PM","S"
"105",1,12,1983,"control","RM","S"
"106",1,13,1983,"control","PF","S"
"107",2,26,1983,"control","RM","S"
"108",2,26,1983,"control","PM","S"
"109",2,27,1983,"control","RM","S"
"110",3,14,1983,"control","RM","S"
"111",3,14,1983,"control","RM","S"
"112",3,14,1983,"control","PF","S"
"113",3,14,1983,"control","PF","S"
"114",3,14,1983,"control","RM","S"
"115",3,14,1983,"control","RM","S"
"116",3,14,1983,"control","RM","S"
"117",3,14,1983,"control","PF","S"
"118",3,14,1983,"control","RM","S"
"119",3,15,1983,"control","PF","S"
"120",3,15,1983,"control","PE","S"
"121",3,15,1983,"control","RM","S"
"122",3,15,1983,"control","PE","S"
"123",3,15,1983,"control","RM","S"
"124",4,16,1983,"control","PE","S"
"125",4,16,1983,"control","PF","S"
"126",4,16,1983,"control","PF","S"
"127",4,16,1983,"control","PE","S"
"128",4,17,1983,"control","PF","S"
"129",4,17,1983,"control","PF","S"
"130",4,17,1983,"control","PF","S"
"131",4,17,1983,"control","PM","S"
"132",4,17,1983,"control","PF","S"
"133",4,17,1983,"control","RM","S"
"134",5,14,1983,"control","RM","S"
"135",5,14,1983,"control","PP","S"
"136",5,14,1983,"control","PF","S"
"137",5,15,1983,"control","PF","S"
"138",5,15,1983,"control","PF","S"
"139",5,15,1983,"control","PF","S"
"140",5,15,1983,"control","PF","S"
"141",6,17,1983,"control","RM","S"
"142",6,18,1983,"control","PP","S"
"143",6,18,1983,"control","PF","S"
"144",6,18,1983,"control","PF","S"
"145",7,17,1983,"control","PP","S"
"146",7,17,1983,"control","PF","S"
"147",8,16,1983,"control","PF","S"
"148",8,16,1983,"control","PF","S"
"149",9,11,1983,"control","PF","S"
"150",9,11,1983,"control","PF","S"
"151",10,16,1983,"control","RM","S"
"152",3,12,1984,"control","RM","S"
"153",4,9,1984,"control","PM","S"
"154",4,9,1984,"control","RM","S"
"155",5,12,1984,"control","PP","S"
"156",5,13,1984,"control","PP","S"
"157",5,27,1984,"control","PE","S"
"158",5,28,1984,"control","PP","S"
"159",5,28,1984,"control","PF","S"
"160",7,4,1984,"control","PE","S"
"161",7,31,1984,"control","RM","S"
"162",8,1,1984,"control","PP","S"
"163",8,25,1984,"control","PE","S"
"164",2,17,1985,"control","PE","S"
"165",4,20,1985,"control","PP","S"
"166",4,20,1985,"control","PM","R"
"167",4,20,1985,"control","PE","S"
"168",4,20,1985,"control","PE","S"
"169",8,19,1985,"control","PP","S"
"170",9,21,1985,"control","PE","S"
"171",9,22,1985,"control","PP","M"
"172",10,12,1985,"control","PE","S"
"173",3,8,1986,"control","PE","S"
"174",3,8,1986,"control","PE","R"
"175",3,9,1986,"control","PP","S"
"176",3,9,1986,"control","RM","S"
"177",3,9,1986,"control","PE","R"
"178",3,9,1986,"control","PE","S"
"179",4,12,1986,"control","PE","S"
"180",5,10,1986,"control","RM","R"
"181",5,10,1986,"control","PE","S"
"182",5,11,1986,"control","PM","S"
"183",5,11,1986,"control","PE","R"
"184",7,3,1986,"control","PE","S"
"185",8,9,1986,"control","PM","S"
"186",11,16,1986,"control","PM","R"
"187",12,14,1986,"control","RM","S"
"188",12,15,1986,"control","PM","S"
"189",1,31,1987,"control","PE","R"
"190",2,1,1987,"control","PE","S"
"191",3,1,1987,"control","RM","S"
"192",3,2,1987,"control","PE","R"
"193",3,2,1987,"control","PM","S"
"194",4,4,1987,"control","RM","S"
"195",4,4,1987,"control","PE","S"
"196",4,6,1987,"control","PP","R"
"197",4,6,1987,"control","PE","R"
"198",4,6,1987,"control","PM","S"
"199",4,6,1987,"control","PE","S"
"200",4,6,1987,"control","PE","S"
"201",4,6,1987,"control","PP","S"
"202",4,6,1987,"control","PM","S"
"203",4,25,1987,"control","PE","R"
"204",4,26,1987,"control","PP","S"
"205",4,26,1987,"control","PE","S"
"206",4,26,1987,"control","PE","S"
"207",4,26,1987,"control","PE","S"
"208",5,28,1987,"control","PE","S"
"209",5,29,1987,"control","PM","S"
"210",5,29,1987,"control","RM","S"
"211",5,29,1987,"control","PP","S"
"212",5,28,1987,"control","PE","S"
"213",6,30,1987,"control","PM","S"
"214",6,30,1987,"control","PE","S"
"215",6,30,1987,"control","PM","R"
"216",7,1,1987,"control","RM","S"
"217",7,25,1987,"control","PM","S"
"218",7,25,1987,"control","PE","S"
"219",7,25,1987,"control","RM","S"
"220",7,26,1987,"control","PE","S"
"221",7,26,1987,"control","PM","S"
"222",7,26,1987,"control","RM","S"
"223",7,26,1987,"control","PE","S"
"224",8,26,1987,"control","PM","S"
"225",8,26,1987,"control","PE","S"
"226",8,26,1987,"control","RM","S"
"227",8,26,1987,"control","PM","S"
"228",9,26,1987,"control","PM","R"
"229",9,26,1987,"control","PM","S"
"230",9,26,1987,"control","PE","S"
"231",9,26,1987,"control","PM","S"
"232",9,27,1987,"control","PE","S"
"233",9,27,1987,"control","PM","M"
"234",10,24,1987,"control","RM","S"
"235",10,24,1987,"control","RM","S"
"236",11,21,1987,"control","PM","S"
"237",11,21,1987,"control","RM","S"
"238",11,22,1987,"control","PM","S"
"239",3,20,1988,"control","RM","S"
"240",4,18,1988,"control","RM","S"
"241",4,19,1988,"control","PE","S"
"242",4,19,1988,"control","PP","R"
"243",5,15,1988,"control","PP","R"
"244",8,9,1988,"control","PE","M"
"245",8,10,1988,"control","PE","S"
"246",11,6,1988,"control","RM","S"
"247",12,13,1988,"control","RM","S"
"248",12,14,1988,"control","RM","S"
"249",12,14,1988,"control","RM","S"
"250",1,11,1989,"control","RM","M"
"251",1,11,1989,"control","RM","S"
"252",2,4,1989,"control","PE","M"
"253",2,4,1989,"control","RM","S"
"254",2,5,1989,"control","RM","S"
"255",2,5,1989,"control","RM","S"
"256",2,5,1989,"control","RM","S"
"257",2,5,1989,"control","RM","S"
"258",2,5,1989,"control","RM","S"
"259",3,12,1989,"control","RM","S"
"260",3,12,1989,"control","RM","S"
"261",3,13,1989,"control","RM","S"
"262",3,13,1989,"control","RM","S"
"263",3,13,1989,"control","PE","S"
"264",3,13,1989,"control","RM","S"
"265",3,13,1989,"control","RM","S"
"266",3,13,1989,"control","RM","S"
"267",3,14,1989,"control","PE","S"
"268",3,14,1989,"control","PM","S"
"269",4,1,1989,"control","PE","S"
"270",4,1,1989,"control","PE","S"
"271",4,1,1989,"control","RM","S"
"272",4,1,1989,"control","RM","S"
"273",4,1,1989,"control","RM","S"
"274",5,10,1989,"control","RM","S"
"275",5,10,1989,"control","RM","S"
"276",5,10,1989,"control","RM","S"
"277",6,3,1989,"control","RM","S"
"278",6,4,1989,"control","RM","M"
"279",6,4,1989,"control","PE","S"
"280",7,3,1989,"control","RM","S"
"281",7,29,1989,"control","PE","S"
"282",9,3,1989,"control","PE","S"
"283",11,4,1989,"control","RM","S"
"284",11,5,1989,"control","RM","S"
"285",11,5,1989,"control","PE","R"
"286",12,4,1989,"control","RM","S"
"287",12,4,1989,"control","RM","S"
"288",12,5,1989,"control","RM","M"
"289",1,6,1990,"control","RM","S"
"290",1,29,1990,"control","RM","M"
"291",2,24,1990,"control","RM","S"
"292",3,29,1990,"control","RM","S"
"293",3,29,1990,"control","RM","S"
"294",3,29,1990,"control","RM","S"
"295",3,30,1990,"control","PE","S"
"296",3,30,1990,"control","RM","S"
"297",2,16,1991,"control","RM","S"
"298",2,16,1991,"control","RM","S"
"299",3,13,1991,"control","RM","S"
"300",3,13,1991,"control","RM","S"
"301",3,13,1991,"control","RM","S"
"302",4,21,1991,"control","PE","R"
"303",5,14,1991,"control","PP","S"
"304",7,12,1991,"control","PF","S"
"305",7,12,1991,"control","PP","S"
"306",8,7,1991,"control","PP","R"
"307",10,11,1991,"control","RM","R"
"308",3,8,1992,"control","PE","M"
"309",3,8,1992,"control","PE","S"
"310",4,5,1992,"control","PF","S"
"311",5,2,1992,"control","PP","S"
"312",5,2,1992,"control","RM","S"
"313",7,30,1992,"control","PP","S"
"314",9,26,1992,"control","PF","S"
"315",9,27,1992,"control","PF","R"
"316",2,19,1993,"control","RM","M"
"317",3,17,1993,"control","PP","S"
"318",3,17,1993,"control","RM","S"
"319",3,18,1993,"control","PF","S"
"320",4,23,1993,"control","PP","S"
"321",4,24,1993,"control","PP","M"
"322",4,24,1993,"control","PP","S"
"323",4,24,1993,"control","RM","M"
"324",5,22,1993,"control","PF","S"
"325",7,14,1993,"control","PP","S"
"326",7,14,1993,"control","PF","S"
"327",7,14,1993,"control","RM","S"
"328",8,19,1993,"control","PF","S"
"329",8,20,1993,"control","PF","S"
"330",9,16,1993,"control","PF","S"
"331",9,16,1993,"control","PF","S"
"332",4,10,1994,"control","PP","S"
"333",10,13,1994,"control","PF","S"
"334",4,1,1995,"control","RM","S"
"335",4,29,1995,"control","PF","S"
"336",6,8,1995,"control","PP","S"
"337",6,8,1995,"control","PP","S"
"338",6,27,1995,"control","PP","S"
"339",6,27,1995,"control","PP","S"
"340",7,20,1995,"control","PP","S"
"341",7,21,1995,"control","PF","S"
"342",7,21,1995,"control","PP","S"
"343",8,26,1995,"control","PF","S"
"344",8,27,1995,"control","PF","S"
"345",9,23,1995,"control","PF","S"
"346",9,24,1995,"control","PF","S"
"347",9,24,1995,"control","PF","R"
"348",10,28,1995,"control","PF","S"
"349",10,28,1995,"control","PF","S"
"350",10,28,1995,"control","PF","S"
"351",10,28,1995,"control","PF","S"
"352",10,28,1995,"control","PF","S"
"353",10,28,1995,"control","RM","S"
"354",10,29,1995,"control","PF","S"
"355",10,29,1995,"control","PF","R"
"356",10,29,1995,"control","PF","R"
"357",12,2,1995,"control","PF","S"
"358",12,2,1995,"control","PF","S"
"359",12,2,1995,"control","PF","S"
"360",12,2,1995,"control","RM","S"
"361",12,2,1995,"control","PF","R"
"362",12,3,1995,"control","PF","S"
"363",12,3,1995,"control","PF","S"
"364",12,21,1995,"control","PF","S"
"365",12,21,1995,"control","PF","S"
"366",12,21,1995,"control","PF","R"
"367",1,27,1996,"control","PF","R"
"368",2,24,1996,"control","RM","M"
"369",2,24,1996,"control","PF","S"
"370",2,25,1996,"control","PM","M"
"371",2,25,1996,"control","PF","M"
"372",3,23,1996,"control","PF","M"
"373",3,23,1996,"control","PP","M"
"374",3,23,1996,"control","PP","S"
"375",4,14,1996,"control","PF","S"
"376",4,14,1996,"control","PF","S"
"377",4,15,1996,"control","PP","S"
"378",4,15,1996,"control","PF","S"
"379",4,15,1996,"control","PF","S"
"380",4,15,1996,"control","PF","S"
"381",4,15,1996,"control","PF","S"
"382",4,15,1996,"control","PM","M"
"383",4,15,1996,"control","PP","M"
"384",4,15,1996,"control","PF","S"
"385",4,15,1996,"control","RM","M"
"386",4,15,1996,"control","PP","S"
"387",4,15,1996,"control","PP","S"
"388",5,23,1996,"control","PF","S"
"389",5,23,1996,"control","PF","M"
"390",5,23,1996,"control","PF","M"
"391",5,24,1996,"control","PF","S"
"392",6,13,1996,"control","PP","S"
"393",6,13,1996,"control","PF","S"
"394",6,13,1996,"control","PM","M"
"395",6,14,1996,"control","PF","S"
"396",6,14,1996,"control","PF","S"
"397",6,14,1996,"control","PF","S"
"398",6,14,1996,"control","PM","M"
"399",7,20,1996,"control","PF","S"
"400",7,20,1996,"control","PF","S"
"401",7,21,1996,"control","PF","S"
"402",7,21,1996,"control","PP","S"
"403",7,21,1996,"control","PF","S"
"404",8,14,1996,"control","PF","S"
"405",8,14,1996,"control","PF","S"
"406",8,15,1996,"control","PF","S"
"407",9,21,1996,"control","PF","S"
"408",9,21,1996,"control","PF","R"
"409",9,22,1996,"control","PF","S"
"410",10,12,1996,"control","PF","M"
"411",10,13,1996,"control","PF","S"
"412",12,18,1996,"control","PB","R"
"413",12,18,1996,"control","PF","S"
"414",12,18,1996,"control","PB","S"
"415",2,8,1997,"control","PF","S"
"416",2,8,1997,"control","PF","S"
"417",2,8,1997,"control","PB","S"
"418",2,9,1997,"control","PF","S"
"419",2,9,1997,"control","PF","S"
"420",2,9,1997,"control","PF","S"
"421",3,15,1997,"control","PP","S"
"422",3,15,1997,"control","PB","S"
"423",3,15,1997,"control","PP","S"
"424",3,15,1997,"control","RM","S"
"425",3,15,1997,"control","PF","S"
"426",3,15,1997,"control","PF","S"
"427",3,15,1997,"control","PP","S"
"428",3,15,1997,"control","PF","S"
"429",3,15,1997,"control","PB","S"
"430",3,15,1997,"control","RM","S"
"431",3,16,1997,"control","PP","R"
"432",3,16,1997,"control","PP","R"
"433",3,16,1997,"control","PF","S"
"434",3,16,1997,"control","RM","S"
"435",3,16,1997,"control","PF","S"
"436",3,16,1997,"control","PF","S"
"437",3,16,1997,"control","PF","R"
"438",4,12,1997,"control","RM","S"
"439",4,12,1997,"control","PP","S"
"440",4,12,1997,"control","PP","S"
"441",4,12,1997,"control","PP","S"
"442",4,12,1997,"control","PP","S"
"443",4,12,1997,"control","PF","S"
"444",4,12,1997,"control","PP","M"
"445",4,12,1997,"control","RM","S"
"446",4,12,1997,"control","PF","S"
"447",4,13,1997,"control","PP","S"
"448",4,13,1997,"control","PF","S"
"449",4,13,1997,"control","PF","S"
"450",4,13,1997,"control","PF","S"
"451",4,13,1997,"control","PP","M"
"452",4,13,1997,"control","PP","S"
"453",5,10,1997,"control","PP","S"
"454",5,10,1997,"control","PP","S"
"455",5,10,1997,"control","PP","S"
"456",5,10,1997,"control","PP","S"
"457",5,10,1997,"control","PF","S"
"458",5,11,1997,"control","PF","S"
"459",5,11,1997,"control","PE","S"
"460",5,11,1997,"control","PP","S"
"461",5,11,1997,"control","PM","S"
"462",5,11,1997,"control","PF","S"
"463",5,11,1997,"control","PP","S"
"464",5,11,1997,"control","PP","S"
"465",5,11,1997,"control","PF","R"
"466",6,9,1997,"control","PF","S"
"467",6,9,1997,"control","PP","S"
"468",6,9,1997,"control","PF","S"
"469",6,9,1997,"control","PE","S"
"470",6,10,1997,"control","PP","S"
"471",6,10,1997,"control","PP","S"
"472",6,10,1997,"control","PM","S"
"473",6,11,1997,"control","PF","S"
"474",6,11,1997,"control","PP","S"
"475",7,9,1997,"control","PF","S"
"476",7,11,1997,"control","PM","S"
"477",7,29,1997,"control","PF","S"
"478",7,30,1997,"control","PF","S"
"479",3,1,1998,"control","PB","S"
"480",3,29,1998,"control","PP","S"
"481",3,29,1998,"control","PP","S"
"482",3,29,1998,"control","PB","S"
"483",3,29,1998,"control","PB","S"
"484",5,2,1998,"control","PP","S"
"485",5,2,1998,"control","PB","S"
"486",5,3,1998,"control","PP","S"
"487",5,3,1998,"control","PP","S"
"488",5,28,1998,"control","PP","S"
"489",5,28,1998,"control","PP","S"
"490",5,28,1998,"control","PP","S"
"491",5,28,1998,"control","PP","S"
"492",6,27,1998,"control","PP","S"
"493",7,19,1998,"control","PP","S"
"494",1,16,1999,"control","RM","R"
"495",2,20,1999,"control","PB","S"
"496",2,21,1999,"control","PB","M"
"497",3,14,1999,"control","PB","S"
"498",3,14,1999,"control","PB","S"
"499",3,14,1999,"control","PB","M"
"500",4,17,1999,"control","PP","S"
"501",4,17,1999,"control","PB","R"
"502",4,18,1999,"control","PP","S"
"503",5,15,1999,"control","PP","S"
"504",5,15,1999,"control","PB","S"
"505",6,12,1999,"control","PP","R"
"506",6,12,1999,"control","PP","S"
"507",6,12,1999,"control","PP","S"
"508",10,9,1999,"control","PP","R"
"509",10,10,1999,"control","PP","R"
"510",11,7,1999,"control","PP","R"
"511",12,5,1999,"control","PP","R"
"512",12,5,1999,"control","PB","R"
"513",12,5,1999,"control","PB","R"
"514",12,6,1999,"control","PB","S"
"515",12,6,1999,"control","PP","R"
"516",1,8,2000,"control","PB","M"
"517",1,8,2000,"control","PB","S"
"518",1,8,2000,"control","PB","R"
"519",1,10,2000,"control","PB","M"
"520",1,10,2000,"control","PB","M"
"521",1,10,2000,"control","PP","R"
"522",2,5,2000,"control","PB","R"
"523",2,5,2000,"control","PB","M"
"524",2,5,2000,"control","PP","M"
"525",2,5,2000,"control","PP","M"
"526",2,5,2000,"control","PB","S"
"527",2,5,2000,"control","PB","S"
"528",2,5,2000,"control","PP","S"
"529",2,5,2000,"control","PB","S"
"530",2,5,2000,"control","PB","S"
"531",2,5,2000,"control","PB","S"
"532",2,5,2000,"control","PB","S"
"533",2,5,2000,"control","PB","M"
"534",2,6,2000,"control","PB","R"
"535",2,6,2000,"control","PB","S"
"536",2,6,2000,"control","PB","M"
"537",2,6,2000,"control","PB","S"
"538",2,6,2000,"control","PB","S"
"539",2,6,2000,"control","PB","M"
"540",2,6,2000,"control","PB","M"
"541",2,6,2000,"control","PP","M"
"542",3,4,2000,"control","PP","R"
"543",3,4,2000,"control","PP","S"
"544",3,4,2000,"control","PB","M"
"545",3,4,2000,"control","PB","M"
"546",3,4,2000,"control","PP","R"
"547",3,4,2000,"control","PP","S"
"548",3,4,2000,"control","PP","S"
"549",3,4,2000,"control","PP","S"
"550",3,4,2000,"control","PP","S"
"551",3,4,2000,"control","PB","S"
"552",3,4,2000,"control","PB","S"
"553",3,4,2000,"control","PB","R"
"554",3,4,2000,"control","PB","S"
"555",3,5,2000,"control","PB","S"
"556",3,5,2000,"control","PB","S"
"557",3,5,2000,"control","PP","S"
"558",3,5,2000,"control","PP","S"
"559",3,5,2000,"control","PP","S"
"560",3,5,2000,"control","PP","S"
"561",3,5,2000,"control","PP","S"
"562",4,29,2000,"control","PB","S"
"563",4,29,2000,"control","PP","S"
"564",4,29,2000,"control","PP","S"
"565",4,29,2000,"control","PB","S"
"566",4,29,2000,"control","PB","R"
"567",4,30,2000,"control","PB","S"
"568",4,30,2000,"control","PB","R"
"569",4,30,2000,"control","PP","S"
"570",4,30,2000,"control","PP","S"
"571",4,30,2000,"control","PP","S"
"572",6,3,2000,"control","PP","S"
"573",6,3,2000,"control","PP","S"
"574",6,3,2000,"control","PP","S"
"575",6,4,2000,"control","PP","S"
"576",6,4,2000,"control","PP","S"
"577",6,4,2000,"control","PB","S"
"578",6,4,2000,"control","PP","R"
"579",6,4,2000,"control","PP","S"
"580",6,4,2000,"control","PP","S"
"581",6,4,2000,"control","PB","S"
"582",7,1,2000,"control","PB","S"
"583",7,1,2000,"control","PP","S"
"584",7,2,2000,"control","PP","R"
"585",7,2,2000,"control","PP","R"
"586",7,2,2000,"control","PP","R"
"587",7,2,2000,"control","PB","M"
"588",7,2,2000,"control","PP","S"
"589",7,2,2000,"control","PP","M"
"590",7,2,2000,"control","PP","S"
"591",7,2,2000,"control","PP","S"
"592",7,22,2000,"control","PB","M"
"593",8,26,2000,"control","PB","M"
"594",1,21,2001,"control","PB","M"
"595",1,21,2001,"control","PB","M"
"596",1,21,2001,"control","PB","M"
"597",3,3,2001,"control","PB","M"
"598",3,3,2001,"control","PB","S"
"599",3,3,2001,"control","PB","S"
"600",3,3,2001,"control","PB","M"
"601",3,3,2001,"control","PB","S"
"602",3,4,2001,"control","PB","S"
"603",3,24,2001,"control","PB","S"
"604",3,24,2001,"control","PP","S"
"605",3,24,2001,"control","PP","S"
"606",3,24,2001,"control","PB","S"
"607",3,25,2001,"control","PF","S"
"608",3,25,2001,"control","PB","S"
"609",3,25,2001,"control","PB","M"
"610",3,25,2001,"control","PB","M"
"611",3,25,2001,"control","PP","S"
"612",3,25,2001,"control","PP","S"
"613",3,25,2001,"control","PP","S"
"614",3,25,2001,"control","PP","S"
"615",3,25,2001,"control","PP","S"
"616",3,25,2001,"control","PP","S"
"617",3,25,2001,"control","PP","S"
"618",4,21,2001,"control","PP","S"
"619",4,21,2001,"control","PP","S"
"620",4,21,2001,"control","PP","S"
"621",5,26,2001,"control","PP","S"
"622",5,26,2001,"control","PE","S"
"623",5,26,2001,"control","PB","S"
"624",5,26,2001,"control","PB","S"
"625",5,27,2001,"control","PF","S"
"626",5,27,2001,"control","PB","M"
"627",5,27,2001,"control","PP","M"
"628",5,27,2001,"control","PB","R"
"629",5,27,2001,"control","PB","S"
"630",5,27,2001,"control","PP","R"
"631",5,27,2001,"control","PP","S"
"632",6,25,2001,"control","PP","S"
"633",6,25,2001,"control","PP","S"
"634",6,25,2001,"control","PP","S"
"635",6,25,2001,"control","PB","S"
"636",8,25,2001,"control","PB","R"
"637",8,26,2001,"control","PB","M"
"638",9,22,2001,"control","PB","S"
"639",10,13,2001,"control","PP","M"
"640",10,13,2001,"control","PB","R"
"641",10,14,2001,"control","PF","M"
"642",11,17,2001,"control","PB","M"
"643",11,17,2001,"control","PB","M"
"644",11,17,2001,"control","PB","M"
"645",11,18,2001,"control","PB","M"
"646",12,15,2001,"control","PB","M"
"647",1,12,2002,"control","PB","S"
"648",1,12,2002,"control","PB","S"
"649",1,12,2002,"control","PB","S"
"650",2,9,2002,"control","PB","M"
"651",2,9,2002,"control","PB","M"
"652",2,9,2002,"control","PB","S"
"653",2,9,2002,"control","PP","M"
"654",2,9,2002,"control","PB","S"
"655",2,9,2002,"control","PB","S"
"656",2,9,2002,"control","PB","M"
"657",2,10,2002,"control","PB","S"
"658",2,10,2002,"control","PP","M"
"659",3,13,2002,"control","PP","S"
"660",3,13,2002,"control","PP","S"
"661",3,13,2002,"control","PP","S"
"662",3,13,2002,"control","PP","S"
"663",3,13,2002,"control","PP","M"
"664",3,13,2002,"control","PB","R"
"665",3,14,2002,"control","PF","S"
"666",3,14,2002,"control","PB","S"
"667",3,14,2002,"control","PP","M"
"668",3,14,2002,"control","PP","S"
"669",3,14,2002,"control","PP","S"
"670",4,16,2002,"control","PP","S"
"671",4,16,2002,"control","PP","S"
"672",4,16,2002,"control","PP","S"
"673",4,16,2002,"control","PP","R"
"674",4,16,2002,"control","PP","S"
"675",4,16,2002,"control","PB","S"
"676",4,17,2002,"control","PB","S"
"677",4,17,2002,"control","PP","S"
"678",4,17,2002,"control","PF","S"
"679",4,17,2002,"control","PB","S"
"680",4,17,2002,"control","PB","S"
"681",4,17,2002,"control","PP","R"
"682",4,17,2002,"control","PP","S"
"683",5,15,2002,"control","PP","R"
"684",5,15,2002,"control","PP","S"
"685",5,15,2002,"control","PP","S"
"686",5,15,2002,"control","PP","S"
"687",5,15,2002,"control","PE","S"
"688",5,15,2002,"control","PP","S"
"689",5,15,2002,"control","PP","S"
"690",5,15,2002,"control","PB","S"
"691",5,15,2002,"control","PB","R"
"692",5,15,2002,"control","PB","S"
"693",5,16,2002,"control","PF","S"
"694",5,16,2002,"control","PB","S"
"695",5,16,2002,"control","PP","S"
"696",5,16,2002,"control","PP","S"
"697",5,16,2002,"control","PP","S"
"698",5,16,2002,"control","PP","S"
"699",6,15,2002,"control","PP","S"
"700",6,15,2002,"control","PP","S"
"701",6,15,2002,"control","PP","S"
"702",6,15,2002,"control","PB","M"
"703",6,15,2002,"control","PB","R"
"704",6,15,2002,"control","PB","R"
"705",6,16,2002,"control","PB","S"
"706",6,16,2002,"control","PP","M"
"707",6,16,2002,"control","PP","S"
"708",6,16,2002,"control","PP","S"
"709",6,16,2002,"control","PP","S"
"710",6,16,2002,"control","PP","S"
"711",7,13,2002,"control","PP","S"
"712",7,13,2002,"control","PB","M"
"713",7,14,2002,"control","PP","M"
"714",7,14,2002,"control","PP","M"
"715",10,6,2002,"control","PB","M"
"716",10,6,2002,"control","PP","M"
"717",11,10,2002,"control","PB","M"
"718",12,8,2002,"control","PP","M"
"719",12,8,2002,"control","PB","M"
"720",12,29,2002,"control","PB","M"
"721",12,29,2002,"control","PB","M"
"722",12,29,2002,"control","PB","M"
"723",12,29,2002,"control","PB","M"
"724",12,29,2002,"control","PB","M"
"725",12,29,2002,"control","PB","M"
"726",12,29,2002,"control","PB","M"
"727",2,1,2003,"control","RM","M"
"728",2,1,2003,"control","PB","M"
"729",2,1,2003,"control","PB","M"
"730",2,1,2003,"control","PB","M"
"731",2,1,2003,"control","PB","M"
"732",2,1,2003,"control","PB","M"
"733",2,1,2003,"control","PB","M"
"734",2,2,2003,"control","PB","M"
"735",2,2,2003,"control","PB","M"
