"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"35089",418,7,7,2013,"exclosure",3,32,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,11,"5DA396","*",NA
"35090",418,7,7,2013,"exclosure",3,37,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"00FAE8","*",NA
"35091",418,7,7,2013,"exclosure",3,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"00FA65",NA,NA
"35092",418,7,7,2013,"control",4,76,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,12,"5B857D","*",NA
"35093",418,7,7,2013,"control",4,75,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"636415",NA,NA
"35094",418,7,7,2013,"control",4,73,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,18,"00F261",NA,NA
"35095",418,7,7,2013,"control",4,62,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,40,"000565",NA,NA
"35096",418,7,7,2013,"control",4,64,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,20,"00B379","*",NA
"35097",418,7,7,2013,"control",4,77,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"0105D5",NA,NA
"35098",418,7,7,2013,"control",4,53,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,8,"0073C6",NA,NA
"35099",418,7,7,2013,"control",4,44,"DM","F",NA,NA,NA,NA,NA,"R",NA,35,41,"001036",NA,NA
"35100",418,7,7,2013,"control",4,47,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,38,"001318",NA,NA
"35101",418,7,7,2013,"control",4,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,11,"00A951","*",NA
"35102",418,7,7,2013,"control",4,55,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,25,"567261","*",NA
"35103",418,7,7,2013,"control",4,54,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,51,"001386","*",NA
"35104",418,7,7,2013,"control",4,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"00B33C",NA,NA
"35105",418,7,7,2013,"control",4,32,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,21,"7E6738",NA,NA
"35106",418,7,7,2013,"exclosure",6,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"010343",NA,NA
"35107",418,7,7,2013,"exclosure",6,75,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"00EA02",NA,NA
"35108",418,7,7,2013,"exclosure",6,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,20,"1A0B2B",NA,NA
"35109",418,7,7,2013,"exclosure",6,63,"PP","M",NA,"J",NA,NA,NA,NA,NA,19,8,"00B3F5","*",NA
"35110",418,7,7,2013,"exclosure",6,16,"PP","F",NA,"J",NA,NA,NA,NA,NA,20,13,"010683","*",NA
"35111",418,7,7,2013,"exclosure",6,36,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"00F13F","*",NA
"35112",418,7,7,2013,"exclosure",6,52,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"00F10F","*",NA
"35113",418,7,7,2013,"exclosure",6,67,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,15,"00EF7C",NA,NA
"35114",418,7,7,2013,"control",11,31,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"663975",NA,NA
"35116",418,7,7,2013,"control",11,35,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"000527",NA,NA
"35117",418,7,7,2013,"control",11,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"001041",NA,NA
"35118",418,7,7,2013,"control",11,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,54,"000253",NA,NA
"35120",418,7,7,2013,"control",11,12,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,19,"503422",NA,NA
"35122",418,7,7,2013,"control",11,76,"PP","F",NA,NA,NA,"S",NA,NA,NA,22,20,"00F9B4",NA,NA
"35123",418,7,7,2013,"control",11,42,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,13,"5B916F","*",NA
"35124",418,7,7,2013,"control",11,77,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,21,"012D76",NA,NA
"35125",418,7,7,2013,"control",11,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,13,"5DB857","*",NA
"35126",418,7,7,2013,"control",11,27,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"5D9FFF","*",NA
"35127",418,7,7,2013,"control",11,71,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"568779","*",NA
"35128",418,7,7,2013,"control",11,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,19,"5DA31A","*",NA
"35129",418,7,7,2013,"control",9,76,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,15,"5DA00C","*",NA
"35130",418,7,7,2013,"control",9,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"000470",NA,NA
"35131",418,7,7,2013,"control",9,21,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"00FBAD","*",NA
"35132",418,7,7,2013,"control",9,26,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,43,"001272",NA,NA
"35133",418,7,7,2013,"control",9,55,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,13,"00F086","*",NA
"35134",418,7,7,2013,"control",9,51,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"001143",NA,NA
"35135",418,7,7,2013,"control",8,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,NA,"5DA063","*",NA
"35136",418,7,7,2013,"control",8,12,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,20,"26482D",NA,NA
"35137",418,7,7,2013,"control",8,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"00F0C7","*",NA
"35138",418,7,7,2013,"control",8,27,"PP","M",NA,"J",NA,NA,NA,NA,NA,20,10,"5D040A","*",NA
"35139",418,7,7,2013,"control",8,26,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,44,"001182",NA,NA
"35140",418,7,7,2013,"control",8,35,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,37,"001378","*",NA
"35141",418,7,7,2013,"control",8,46,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,22,"012DD8",NA,NA
"35142",418,7,7,2013,"control",8,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"001365",NA,NA
"35143",418,7,7,2013,"control",8,56,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,9,"5D9DE4","*",NA
"35144",418,7,7,2013,"control",8,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"5E3A0F","*",NA
"35145",418,7,7,2013,"exclosure",13,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"00EAB9",NA,NA
"35146",418,7,7,2013,"exclosure",13,54,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,9,"5DA061","*",NA
"35147",418,7,7,2013,"exclosure",13,26,"PB","M",NA,NA,"S",NA,NA,NA,NA,28,44,"0101C3",NA,NA
"35148",418,7,7,2013,"exclosure",13,13,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,13,"5685B6","*",NA
"35149",418,7,7,2013,"exclosure",13,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,12,"00F776","*",NA
"35150",418,7,7,2013,"exclosure",13,17,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,17,"5DC338","*",NA
"35151",418,7,7,2013,"exclosure",13,23,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,18,"00B24F",NA,NA
"35152",418,7,7,2013,"exclosure",13,21,"PB","M",NA,NA,"M",NA,NA,NA,NA,25,31,"5DB83C","*",NA
"35153",418,7,7,2013,"exclosure",13,36,"PP","M","Z",NA,NA,NA,NA,NA,NA,NA,14,"5CFBE1","*",NA
"35154",418,7,7,2013,"exclosure",13,41,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,20,"00F744","*",NA
"35155",418,7,7,2013,"exclosure",13,63,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,14,"010569","*",NA
"35156",418,7,7,2013,"exclosure",13,35,"PP","F",NA,NA,NA,NA,NA,"R",NA,21,17,"010488",NA,NA
"35157",418,7,7,2013,"control",14,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"001333",NA,NA
"35158",418,7,7,2013,"control",14,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,33,57,"001354",NA,NA
"35159",418,7,7,2013,"control",14,52,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,20,"5D9FC8",NA,NA
"35160",418,7,7,2013,"control",14,25,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,37,"001380","*",NA
"35161",418,7,7,2013,"control",14,74,"PP","M",NA,"J",NA,NA,NA,NA,NA,15,9,"00F27F","*",NA
"35162",418,7,7,2013,"control",14,76,"PP","F","Z",NA,NA,NA,NA,NA,NA,17,17,"00AFFB",NA,NA
"35163",418,7,7,2013,"control",14,46,"DM","F",NA,NA,NA,NA,NA,"R",NA,33,43,"000180",NA,NA
"35164",418,7,7,2013,"control",14,32,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,15,"00F1BC","*",NA
"35165",418,7,7,2013,"control",14,63,"DM","F","Z",NA,NA,NA,NA,NA,NA,30,37,"001381","*",NA
"35166",418,7,7,2013,"control",14,15,"DM","F",NA,NA,NA,"S",NA,NA,NA,28,37,"000539",NA,NA
"35167",418,7,7,2013,"control",14,57,"DM","M",NA,NA,"S",NA,NA,NA,NA,30,48,"001195",NA,NA
"35168",418,7,7,2013,"exclosure",15,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,19,9,"1035168",NA,NA
"35169",418,7,7,2013,"exclosure",15,66,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,37,"1035169",NA,NA
"35170",418,7,7,2013,"exclosure",15,34,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,13,"00DE4D","*",NA
"35171",418,7,7,2013,"exclosure",15,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,17,12,"5DA334","*",NA
"35172",418,7,7,2013,"exclosure",15,23,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,20,"5DA3D3",NA,NA
"35173",418,7,7,2013,"exclosure",15,63,"PF","M",NA,NA,"S",NA,NA,NA,NA,11,8,"00F97E","*",NA
"35174",418,7,7,2013,"exclosure",15,56,"PP","F","Z",NA,NA,NA,NA,NA,NA,17,NA,"1035174",NA,NA
"35175",418,7,7,2013,"exclosure",15,26,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,17,"0075E0",NA,NA
"35176",418,7,7,2013,"exclosure",15,24,"PP","F","Z",NA,NA,NA,NA,NA,NA,16,17,"5B92AE","*",NA
"35177",418,7,7,2013,"exclosure",15,52,"PP","F","Z",NA,NA,NA,NA,NA,NA,15,13,"00B34C","*",NA
"35178",418,7,7,2013,"exclosure",3,13,"DO","F","Z",NA,NA,NA,NA,NA,NA,29,42,"1035178",NA,NA
"35179",419,9,15,2013,"control",11,27,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,24,"5DA31A",NA,NA
"35180",419,9,15,2013,"control",11,45,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,44,"001469","*",NA
"35182",419,9,15,2013,"control",11,46,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"012CC7","*",NA
"35183",419,9,15,2013,"control",11,22,"DM","F","Z",NA,NA,NA,NA,NA,NA,32,25,"001258","*",NA
"35184",419,9,15,2013,"control",11,42,"DM","M","Z",NA,NA,NA,NA,NA,NA,33,25,"001261","*",NA
"35185",419,9,15,2013,"control",11,21,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,43,"001331",NA,NA
"35186",419,9,15,2013,"control",11,43,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,43,"B7174B","*",NA
"35187",419,9,15,2013,"control",11,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,22,"012D76",NA,NA
"35188",419,9,15,2013,"control",11,44,"DM","M",NA,NA,"R",NA,NA,NA,NA,34,44,"001265","*",NA
"35189",419,9,15,2013,"control",11,72,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"00F9B4",NA,NA
"35190",419,9,15,2013,"control",11,76,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"00F26A","*",NA
"35191",419,9,15,2013,"control",11,57,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,17,"5D1965","*",NA
"35192",419,9,15,2013,"control",11,55,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"5DB857",NA,NA
"35193",419,9,15,2013,"control",9,76,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,52,"000549",NA,NA
"35194",419,9,15,2013,"control",9,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,44,"001266","*",NA
"35195",419,9,15,2013,"control",9,71,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,40,"001267","*",NA
"35196",419,9,15,2013,"control",9,66,"DM","F",NA,NA,NA,"B",NA,"B",NA,35,40,"001467","*",NA
"35197",419,9,15,2013,"control",9,56,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,50,"000470",NA,NA
"35198",419,9,15,2013,"control",9,64,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,13,"56866A","*",NA
"35199",419,9,15,2013,"control",9,77,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"00F99D","*",NA
"35200",419,9,15,2013,"control",9,23,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"001272","*",NA
"35201",419,9,15,2013,"control",9,41,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"001143",NA,NA
"35202",419,9,15,2013,"control",9,13,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,22,"5B90DB","*",NA
"35203",419,9,15,2013,"control",8,25,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,21,"26482D",NA,NA
"35204",419,9,15,2013,"control",8,47,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,12,"0105DF","*",NA
"35205",419,9,15,2013,"control",8,16,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,25,"001274","*",NA
"35206",419,9,15,2013,"control",8,45,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,12,"010650","*",NA
"35207",419,9,15,2013,"control",8,74,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"00F9D9","*",NA
"35208",419,9,15,2013,"control",8,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,14,"00FAC6","*",NA
"35209",419,9,15,2013,"control",8,72,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,22,"767C59",NA,NA
"35210",419,9,15,2013,"control",8,71,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,43,"000539",NA,NA
"35211",419,9,15,2013,"control",8,24,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,19,"010596","*",NA
"35212",419,9,15,2013,"control",8,67,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,40,"001230","*",NA
"35213",419,9,15,2013,"control",8,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"5E3A0F",NA,NA
"35214",419,9,15,2013,"control",8,64,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,44,"001232","*",NA
"35215",419,9,15,2013,"control",8,15,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,40,"001240","*",NA
"35216",419,9,15,2013,"exclosure",13,15,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,13,"5E2AE7","*",NA
"35217",419,9,15,2013,"exclosure",13,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,11,"0128C6","*",NA
"35218",419,9,15,2013,"exclosure",13,23,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,15,"5685B6",NA,NA
"35219",419,9,15,2013,"exclosure",13,27,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,42,"0101C3",NA,NA
"35220",419,9,15,2013,"exclosure",13,17,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,21,"001239","*",NA
"35221",419,9,15,2013,"exclosure",13,56,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,15,"5CFBE1",NA,NA
"35222",419,9,15,2013,"exclosure",13,26,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"00B1C7","*",NA
"35223",419,9,15,2013,"exclosure",13,37,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"012760","*",NA
"35224",419,9,15,2013,"exclosure",13,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"010314","*",NA
"35225",419,9,15,2013,"exclosure",13,67,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"00F776",NA,NA
"35226",419,9,15,2013,"exclosure",13,74,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,13,"5B93D0","*",NA
"35227",419,9,15,2013,"control",14,27,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"00AFFB",NA,NA
"35228",419,9,15,2013,"control",14,55,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"00FF09","*",NA
"35229",419,9,15,2013,"control",14,14,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"5DA463","*",NA
"35230",419,9,15,2013,"control",14,45,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"001353","*",NA
"35231",419,9,15,2013,"control",14,25,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,19,"00B3C7",NA,NA
"35232",419,9,15,2013,"control",14,21,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,47,"001518","*",NA
"35233",419,9,15,2013,"exclosure",15,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,11,"00B18B","*",NA
"35234",419,9,15,2013,"exclosure",15,53,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,16,"5DA334",NA,NA
"35235",419,9,15,2013,"exclosure",15,55,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,19,"5D23D1","*",NA
"35236",419,9,15,2013,"exclosure",15,73,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"012687","*",NA
"35237",419,9,15,2013,"exclosure",15,32,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,18,"00F1F6","*",NA
"35238",419,9,15,2013,"exclosure",15,16,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"0075E0",NA,NA
"35239",419,9,14,2013,"control",1,76,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,19,"00E910",NA,NA
"35240",419,9,14,2013,"control",1,54,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,52,"001870",NA,NA
"35241",419,9,14,2013,"control",1,35,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,56,"000426",NA,NA
"35242",419,9,14,2013,"control",1,12,"OT","F",NA,"J",NA,NA,NA,NA,NA,20,19,"001383","*",NA
"35243",419,9,14,2013,"control",1,25,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"001347",NA,NA
"35244",419,9,14,2013,"control",1,27,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,20,"00ABED",NA,NA
"35245",419,9,14,2013,"control",1,42,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,27,"001276","*",NA
"35246",419,9,14,2013,"control",1,33,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"00E133",NA,NA
"35247",419,9,14,2013,"control",1,74,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,19,"00FA85",NA,NA
"35248",419,9,14,2013,"control",1,57,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,51,"001361",NA,NA
"35249",419,9,14,2013,"control",2,45,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"00B36B","*",NA
"35250",419,9,14,2013,"control",2,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,21,"012724","*",NA
"35251",419,9,14,2013,"control",2,23,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"00B1B5","*",NA
"35252",419,9,14,2013,"control",2,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,22,"00EA2F",NA,NA
"35253",419,9,14,2013,"control",2,27,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"00F850","*",NA
"35254",419,9,14,2013,"control",2,26,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,NA,"012B95","*",NA
"35255",419,9,14,2013,"control",2,53,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,55,"001010",NA,NA
"35256",419,9,14,2013,"control",2,65,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"012926","*",NA
"35257",419,9,14,2013,"control",2,62,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"012A23","*",NA
"35258",419,9,14,2013,"control",2,14,"PP","M","Z",NA,NA,NA,NA,NA,NA,24,27,"0129F1",NA,NA
"35259",419,9,14,2013,"control",12,65,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,20,"00E0E0",NA,NA
"35260",419,9,14,2013,"control",12,43,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,40,"001278","*",NA
"35261",419,9,14,2013,"control",12,62,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,48,"001280","*",NA
"35262",419,9,14,2013,"control",12,71,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,56,"001724","*",NA
"35263",419,9,14,2013,"control",12,67,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,21,"010494",NA,NA
"35264",419,9,14,2013,"control",12,21,"PB","M",NA,NA,"R",NA,NA,NA,NA,23,40,"00664A",NA,NA
"35265",419,9,14,2013,"control",12,23,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,23,"0105A8",NA,NA
"35266",419,9,14,2013,"control",12,14,"PP","M",NA,"J",NA,NA,NA,NA,NA,23,14,"00B251","*",NA
"35267",419,9,14,2013,"control",12,77,"OT","F",NA,NA,NA,NA,"P","E",NA,20,31,"001283","*",NA
"35268",419,9,14,2013,"control",12,16,"DO","F",NA,"J",NA,NA,NA,NA,NA,32,23,"001285","*",NA
"35269",419,9,14,2013,"exclosure",19,77,"PE","M",NA,NA,"R",NA,NA,NA,NA,20,23,"001974","*",NA
"35270",419,9,14,2013,"exclosure",19,36,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"5DA404","*",NA
"35271",419,9,14,2013,"exclosure",19,26,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,21,"0116C9",NA,NA
"35272",419,9,14,2013,"exclosure",19,16,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,17,"5B941D",NA,NA
"35273",419,9,14,2013,"exclosure",19,42,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"010492","*",NA
"35274",419,9,14,2013,"exclosure",19,23,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"01264C","*",NA
"35275",419,9,14,2013,"exclosure",18,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"0128F0","*",NA
"35276",419,9,14,2013,"exclosure",18,56,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,21,"00FABE",NA,NA
"35277",419,9,14,2013,"exclosure",18,33,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,11,"00FA3B","*",NA
"35278",419,9,14,2013,"exclosure",18,25,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,23,"00B316",NA,NA
"35279",419,9,14,2013,"exclosure",18,16,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,18,"010618","*",NA
"35280",419,9,14,2013,"exclosure",18,26,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,16,"006688","*",NA
"35281",419,9,14,2013,"exclosure",18,31,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,19,"012B63",NA,NA
"35282",419,9,14,2013,"control",17,42,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,46,"000509",NA,NA
"35283",419,9,14,2013,"control",17,26,"DM","F","Z",NA,NA,NA,NA,NA,NA,32,24,"001290","*",NA
"35284",419,9,14,2013,"control",17,57,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,23,"235F77",NA,NA
"35285",419,9,14,2013,"control",17,23,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"00B3E6","*",NA
"35286",419,9,14,2013,"control",17,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,46,"001221","*",NA
"35287",419,9,14,2013,"control",17,74,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,44,"001294","*",NA
"35288",419,9,14,2013,"control",17,21,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,48,"001394",NA,NA
"35289",419,9,14,2013,"control",17,65,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,51,"001310",NA,NA
"35290",419,9,14,2013,"control",17,53,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,24,"634C50",NA,NA
"35291",419,9,14,2013,"control",17,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,25,"5D30A6",NA,NA
"35292",419,9,14,2013,"control",17,14,"DM","F","Z",NA,NA,NA,NA,NA,NA,32,24,"001296","*",NA
"35293",419,9,14,2013,"exclosure",20,21,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"5D9F95","*",NA
"35294",419,9,14,2013,"exclosure",20,44,"PB","F","Z",NA,NA,NA,NA,NA,NA,23,18,"00B491","*",NA
"35295",419,9,14,2013,"exclosure",20,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"010FB1","*",NA
"35296",419,9,14,2013,"exclosure",20,23,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"012A63","*",NA
"35297",419,9,14,2013,"exclosure",20,56,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,30,"00B1BC",NA,NA
"35298",419,9,14,2013,"exclosure",20,15,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,18,"012704","*",NA
"35299",419,9,14,2013,"exclosure",20,73,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,15,"012809","*",NA
"35300",419,9,14,2013,"exclosure",20,71,"PE","F",NA,NA,NA,NA,NA,"E",NA,19,22,"001680","*",NA
"35301",419,9,14,2013,"exclosure",20,51,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,33,"012B99","*",NA
"35302",419,9,14,2013,"exclosure",21,76,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,19,"0119CA",NA,NA
"35303",419,9,14,2013,"exclosure",21,15,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"00F999","*",NA
"35304",419,9,14,2013,"exclosure",21,63,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,37,"00FAB8",NA,NA
"35305",419,9,14,2013,"exclosure",21,52,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,18,"567132","*",NA
"35306",419,9,14,2013,"exclosure",21,36,"PB","M",NA,NA,"S",NA,NA,NA,NA,25,43,"00FA6B",NA,NA
"35307",419,9,14,2013,"exclosure",21,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,16,"00FAD6","*",NA
"35308",419,9,14,2013,"exclosure",21,27,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,19,"00F0BD","*",NA
"35309",419,9,14,2013,"exclosure",21,42,"PP","F","Z",NA,NA,NA,NA,NA,NA,18,13,"00B341",NA,NA
"35310",419,9,14,2013,"exclosure",21,37,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,16,"567358",NA,NA
"35311",419,9,14,2013,"exclosure",21,35,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"00EFD2","*",NA
"35312",419,9,14,2013,"control",22,62,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"5B919E",NA,NA
"35313",419,9,14,2013,"control",22,65,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,31,"00F9DF","*",NA
