"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"27355",361,6,7,2008,"control",1,63,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,40,"510172",NA,NA
"27356",361,6,7,2008,"control",1,51,"DO","M",NA,NA,"M",NA,NA,NA,NA,35,45,"456F69",NA,NA
"27357",361,6,7,2008,"control",1,56,"DO","M",NA,NA,"R",NA,NA,NA,NA,36,47,"42016D",NA,NA
"27358",361,6,7,2008,"control",2,45,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,9,"010E6E","*",NA
"27359",361,6,7,2008,"control",2,16,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,49,"537874",NA,NA
"27360",361,6,7,2008,"control",2,21,"PB","M",NA,"J",NA,NA,NA,NA,NA,25,16,"2B0518","*",NA
"27361",361,6,7,2008,"control",2,43,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,45,"380172",NA,NA
"27362",361,6,7,2008,"control",2,13,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,35,"2D4C14",NA,NA
"27363",361,6,7,2008,"control",2,11,"DO","F",NA,NA,NA,NA,NA,"E",NA,36,55,"1C172D",NA,NA
"27364",361,6,7,2008,"control",2,51,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,32,"1B270E",NA,NA
"27365",361,6,7,2008,"control",2,22,"OT","F",NA,NA,NA,NA,"P","E",NA,21,31,"286656",NA,NA
"27366",361,6,7,2008,"control",2,66,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,36,"7E6F04",NA,NA
"27367",361,6,7,2008,"control",2,15,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,42,"166506",NA,NA
"27369",361,6,7,2008,"control",2,56,"PB","F",NA,"J",NA,NA,NA,NA,NA,24,16,"594F7B","*",NA
"27370",361,6,7,2008,"control",2,42,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,16,"5A4F5E",NA,NA
"27371",361,6,7,2008,"control",2,26,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,42,"595D73","*",NA
"27372",361,6,7,2008,"control",2,57,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,31,"4C1D6A",NA,NA
"27373",361,6,7,2008,"control",2,27,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,15,"3C191D",NA,NA
"27374",361,6,7,2008,"control",2,77,"PB","M",NA,"J",NA,NA,NA,NA,NA,26,16,"09322B","*",NA
"27375",361,6,7,2008,"control",2,75,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,35,"285621",NA,NA
"27376",361,6,7,2008,"control",2,63,"NA","M","Z",NA,NA,NA,NA,NA,NA,32,232,"455046",NA,NA
"27377",361,6,7,2008,"control",12,33,"DO","F","Z",NA,NA,NA,NA,NA,NA,40,55,"3F3D19",NA,NA
"27378",361,6,7,2008,"control",12,73,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"143F14",NA,NA
"27379",361,6,7,2008,"control",12,76,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,41,"62461A",NA,NA
"27380",361,6,7,2008,"control",12,51,"DO","M","Z",NA,NA,NA,NA,NA,NA,33,41,"491E7C",NA,NA
"27381",361,6,7,2008,"control",12,46,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,39,"330E28",NA,NA
"27383",361,6,7,2008,"control",12,47,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,17,"415D6E","*",NA
"27384",361,6,7,2008,"control",12,66,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,32,"17242B",NA,NA
"27385",361,6,7,2008,"control",12,42,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,22,"071302",NA,NA
"27386",361,6,7,2008,"control",12,55,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,26,"382253","*",NA
"27387",361,6,7,2008,"control",12,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,37,"127D19",NA,NA
"27388",361,6,7,2008,"control",12,12,"OT","F","Z",NA,NA,NA,NA,NA,NA,19,25,"5D1F26",NA,NA
"27389",361,6,7,2008,"control",12,14,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,45,"170452",NA,NA
"27390",361,6,7,2008,"control",12,37,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,8,"173A3A","*",NA
"27391",361,6,7,2008,"control",12,15,"OT","M",NA,NA,"S",NA,NA,NA,NA,21,27,"20261B","*",NA
"27392",361,6,7,2008,"control",12,22,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,26,"463303",NA,NA
"27393",361,6,7,2008,"control",12,13,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,24,"0F4D47","*",NA
"27394",361,6,7,2008,"control",12,32,"NA","M","Z",NA,NA,NA,NA,NA,NA,34,214,"4A3D3A",NA,NA
"27396",361,6,7,2008,"exclosure",19,16,"PB","M",NA,NA,"M",NA,NA,NA,NA,27,42,"6E1564",NA,NA
"27397",361,6,7,2008,"exclosure",19,23,"PB","F",NA,"J",NA,NA,NA,NA,NA,24,20,"720E33","*",NA
"27398",361,6,7,2008,"exclosure",19,71,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,22,"1C3D63","*",NA
"27399",361,6,7,2008,"exclosure",19,26,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,20,"2B6232",NA,NA
"27400",361,6,7,2008,"exclosure",19,66,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"447965",NA,NA
"27401",361,6,7,2008,"exclosure",19,62,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"212B19",NA,NA
"27402",361,6,7,2008,"exclosure",19,27,"PP","F",NA,"J",NA,NA,NA,NA,NA,20,9,"740936","*",NA
"27403",361,6,7,2008,"exclosure",19,34,"NA","F","Z",NA,NA,NA,NA,NA,NA,NA,96,"9021978s","*",NA
"27404",361,6,7,2008,"exclosure",19,35,"NA","F","Z",NA,NA,NA,NA,NA,NA,29,172,"0C7B55",NA,NA
"27405",361,6,7,2008,"exclosure",18,13,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"34217C",NA,NA
"27406",361,6,7,2008,"exclosure",18,27,"RM","F","Z",NA,NA,NA,NA,NA,NA,15,6,"54404D",NA,NA
"27407",361,6,7,2008,"exclosure",18,25,"OT","M",NA,NA,"M",NA,NA,NA,NA,20,29,"027B69",NA,NA
"27408",361,6,7,2008,"exclosure",18,21,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,35,"0F1B14",NA,NA
"27409",361,6,7,2008,"exclosure",18,42,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"410C67","*",NA
"27410",361,6,7,2008,"exclosure",18,46,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,29,"1B0846",NA,NA
"27411",361,6,7,2008,"exclosure",18,45,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,22,"05631C",NA,NA
"27412",361,6,7,2008,"exclosure",18,12,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,25,"056128",NA,NA
"27413",361,6,7,2008,"exclosure",18,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,21,"151D4C",NA,NA
"27414",361,6,7,2008,"exclosure",18,43,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,20,"5D294D","*",NA
"27415",361,6,7,2008,"exclosure",18,66,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,25,"45475B",NA,NA
"27416",361,6,7,2008,"exclosure",18,61,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,45,"080E42",NA,NA
"27417",361,6,7,2008,"control",17,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,39,"036345",NA,NA
"27418",361,6,7,2008,"control",17,17,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,42,"135B18",NA,NA
"27419",361,6,7,2008,"control",17,12,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,40,"5A4A55",NA,NA
"27420",361,6,7,2008,"control",17,23,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,28,"51302C",NA,NA
"27421",361,6,7,2008,"control",17,57,"SF","F","Z",NA,NA,NA,NA,NA,NA,27,51,"4A2357",NA,NA
"27422",361,6,7,2008,"control",17,56,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,10,"456356",NA,NA
"27423",361,6,7,2008,"control",17,27,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,52,"5D7B52",NA,NA
"27424",361,6,7,2008,"control",17,71,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,19,"132910","*",NA
"27425",361,6,7,2008,"control",17,66,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,25,"1B7B3B",NA,NA
"27426",361,6,7,2008,"control",17,76,"DO","M",NA,NA,"R",NA,NA,NA,NA,37,55,"7D4239",NA,NA
"27427",361,6,7,2008,"control",17,33,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,18,"35356F",NA,NA
"27428",361,6,7,2008,"control",17,31,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,15,"1E7B23",NA,NA
"27429",361,6,7,2008,"control",17,13,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,41,"4B2537",NA,NA
"27430",361,6,7,2008,"control",17,67,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,55,"1D1405",NA,NA
"27431",361,6,7,2008,"control",17,32,"DO","M",NA,NA,"M",NA,NA,NA,NA,34,41,"670127",NA,NA
"27432",361,6,7,2008,"control",17,61,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,40,"325664",NA,NA
"27433",361,6,7,2008,"control",17,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"5A1551",NA,NA
"27434",361,6,7,2008,"control",17,74,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,39,"104174",NA,NA
"27435",361,6,7,2008,"control",17,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,45,"5E4102",NA,NA
"27436",361,6,7,2008,"control",17,46,"SF","F","Z",NA,NA,NA,NA,NA,NA,25,76,"31701D",NA,NA
"27437",361,6,7,2008,"control",17,62,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,31,"786737",NA,NA
"27438",361,6,7,2008,"control",17,36,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"510A4A","*",NA
"27439",361,6,7,2008,"control",17,44,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,15,"153D50",NA,NA
"27440",361,6,7,2008,"control",17,63,"OT","M",NA,NA,"M",NA,NA,NA,NA,19,26,"3E5E41",NA,NA
"27441",361,6,7,2008,"control",17,47,"BA","M",NA,NA,"M",NA,NA,NA,NA,14,9,"225A73","*",NA
"27442",361,6,7,2008,"exclosure",20,67,"BA","M","Z",NA,NA,NA,NA,NA,NA,14,9,"3E061F","*",NA
"27443",361,6,7,2008,"exclosure",20,53,"NA","F","Z",NA,NA,NA,NA,NA,NA,31,170,"9261980s","*",NA
"27444",361,6,7,2008,"exclosure",20,17,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,19,"205F13",NA,NA
"27445",361,6,7,2008,"exclosure",20,74,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,20,"247878",NA,NA
"27446",361,6,7,2008,"exclosure",20,31,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,21,"6D5B3F","*",NA
"27447",361,6,7,2008,"exclosure",20,12,"NA","F","Z",NA,NA,NA,NA,NA,NA,30,178,"483101",NA,NA
"27448",361,6,7,2008,"exclosure",20,62,"PP","F",NA,NA,NA,NA,"P","E",NA,22,22,"3A0B08",NA,NA
"27449",361,6,7,2008,"exclosure",20,65,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,16,"681561","*",NA
"27450",361,6,7,2008,"exclosure",20,57,"SF","M","Z",NA,NA,NA,NA,NA,NA,28,81,"420926",NA,NA
"27451",361,6,7,2008,"exclosure",20,56,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,19,"341465","*",NA
"27452",361,6,7,2008,"exclosure",21,32,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,18,"097075","*",NA
"27453",361,6,7,2008,"exclosure",21,75,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,19,"2E2413","*",NA
"27455",361,6,7,2008,"exclosure",21,61,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,20,"53451F","*",NA
"27456",361,6,7,2008,"exclosure",21,36,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,8,"2A4F34","*",NA
"27457",361,6,7,2008,"exclosure",21,17,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"2D797B",NA,NA
"27458",361,6,7,2008,"exclosure",21,12,"SF","F","Z",NA,NA,NA,NA,NA,NA,26,63,"743635",NA,NA
"27459",361,6,7,2008,"exclosure",21,22,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,25,"3E2861",NA,NA
"27460",361,6,7,2008,"exclosure",21,21,"PB","M",NA,NA,"M",NA,NA,NA,NA,27,36,"52634F",NA,NA
"27461",361,6,7,2008,"control",22,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,45,"3D6659",NA,NA
"27462",361,6,7,2008,"control",22,54,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,35,"0B207C",NA,NA
"27463",361,6,7,2008,"control",22,67,"PB","M",NA,NA,"M",NA,NA,NA,NA,27,39,"081702",NA,NA
"27464",361,6,7,2008,"control",22,16,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,33,"4E4457",NA,NA
"27465",361,6,7,2008,"control",22,17,"SF","F","Z",NA,NA,NA,NA,NA,NA,27,74,"264344","*",NA
"27466",361,6,7,2008,"control",22,21,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,40,"30513C",NA,NA
"27467",361,6,7,2008,"control",22,42,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,27,"1D7E07",NA,NA
"27468",361,6,7,2008,"control",22,53,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,7,"180704","*",NA
"27469",361,6,7,2008,"control",22,51,"DS","M",NA,NA,"M",NA,NA,NA,NA,54,120,"520665",NA,NA
"27470",361,6,8,2008,"exclosure",3,41,"PB","M",NA,"J",NA,NA,NA,NA,NA,26,21,"13291D","*",NA
"27471",361,6,8,2008,"exclosure",3,33,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,32,"44605F",NA,NA
"27472",361,6,8,2008,"exclosure",3,36,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,17,"054503","*",NA
"27473",361,6,8,2008,"exclosure",3,37,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"45734C",NA,NA
"27474",361,6,8,2008,"exclosure",3,54,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,10,"3A7C45",NA,NA
"27475",361,6,8,2008,"exclosure",3,56,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,32,"57674D",NA,NA
"27476",361,6,8,2008,"exclosure",3,12,"SH","F","Z",NA,NA,NA,NA,NA,NA,29,74,"546F78",NA,NA
"27477",361,6,8,2008,"exclosure",3,51,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,36,"3E0773",NA,NA
"27478",361,6,8,2008,"exclosure",3,57,"SF","M","Z",NA,NA,NA,NA,NA,NA,28,94,"2A664A",NA,NA
"27479",361,6,8,2008,"exclosure",3,74,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"531F79",NA,NA
"27480",361,6,8,2008,"exclosure",3,15,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,19,"16790F","*",NA
"27482",361,6,8,2008,"exclosure",3,73,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,31,"3B3149",NA,NA
"27483",361,6,8,2008,"exclosure",3,21,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,17,"451175","*",NA
"27484",361,6,8,2008,"exclosure",3,27,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,46,"60083D",NA,NA
"27485",361,6,8,2008,"exclosure",3,71,"PB","M",NA,NA,"R",NA,NA,NA,NA,26,45,"241609",NA,NA
"27486",361,6,8,2008,"exclosure",3,22,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,32,"616050",NA,NA
"27487",361,6,8,2008,"exclosure",3,61,"PB","F",NA,"J",NA,NA,NA,NA,NA,26,19,"07281C","*",NA
"27488",361,6,8,2008,"exclosure",3,26,"SF","F","Z",NA,NA,NA,NA,NA,NA,25,55,"004A5A",NA,NA
"27489",361,6,8,2008,"control",4,73,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,33,"253862",NA,NA
"27490",361,6,8,2008,"control",4,67,"DO","M",NA,NA,"M",NA,NA,NA,NA,36,46,"40656A",NA,NA
"27491",361,6,8,2008,"control",4,75,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,16,"3D2F34",NA,NA
"27492",361,6,8,2008,"control",4,65,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,21,"351C0E",NA,NA
"27493",361,6,8,2008,"control",4,76,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,42,"5E732F",NA,NA
"27494",361,6,8,2008,"control",4,52,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,15,"180435",NA,NA
"27495",361,6,8,2008,"control",4,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,19,"4F7A77","*",NA
"27496",361,6,8,2008,"control",4,41,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,17,"556861",NA,NA
"27497",361,6,8,2008,"control",4,21,"DO","M","Z",NA,NA,NA,NA,NA,NA,NA,33,"173949","*",NA
"27498",361,6,8,2008,"control",4,24,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,36,"204057",NA,NA
"27499",361,6,8,2008,"control",4,46,"PP","M",NA,NA,"M",NA,NA,NA,NA,20,20,"176452",NA,NA
"27500",361,6,8,2008,"control",4,45,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,54,"096305",NA,NA
"27501",361,6,8,2008,"control",4,26,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,42,"4A7D62",NA,NA
"27502",361,6,8,2008,"control",4,47,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,7,"2E4F56",NA,NA
"27503",361,6,8,2008,"control",4,14,"SF","F","Z",NA,NA,NA,NA,NA,NA,25,70,"3A3D0C",NA,NA
"27504",361,6,8,2008,"control",4,31,"PP","M",NA,NA,"M",NA,NA,NA,NA,22,17,"6C5943",NA,NA
"27505",361,6,8,2008,"control",4,15,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,15,"0A1E64","*",NA
"27506",361,6,8,2008,"control",4,33,"DO","F","Z",NA,NA,NA,NA,NA,NA,39,50,"3D0652",NA,NA
"27507",361,6,8,2008,"exclosure",6,77,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"357B5F",NA,NA
"27508",361,6,8,2008,"exclosure",6,73,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,40,"522867",NA,NA
"27509",361,6,8,2008,"exclosure",6,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"255747","*",NA
"27510",361,6,8,2008,"exclosure",6,74,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,19,"677416",NA,NA
"27511",361,6,8,2008,"exclosure",6,61,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,17,"34421B",NA,NA
"27512",361,6,8,2008,"exclosure",6,51,"OL","M",NA,NA,"M",NA,NA,NA,NA,22,33,"296C40",NA,NA
"27513",361,6,8,2008,"exclosure",6,53,"RM","F","Z",NA,NA,NA,NA,NA,NA,17,9,"5A7C0C",NA,NA
"27514",361,6,8,2008,"exclosure",6,11,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,22,"126D28","*",NA
"27515",361,6,8,2008,"exclosure",6,22,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,8,"4F0235",NA,NA
"27516",361,6,8,2008,"exclosure",6,13,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,20,"600B4E","*",NA
"27517",361,6,8,2008,"exclosure",6,25,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,20,"24357E",NA,NA
"27518",361,6,8,2008,"exclosure",6,15,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"277A38",NA,NA
"27519",361,6,8,2008,"exclosure",6,37,"PB","M",NA,NA,"R",NA,NA,NA,NA,26,50,"6E0C05",NA,NA
"27520",361,6,8,2008,"control",11,62,"PP","M",NA,NA,"M",NA,NA,NA,NA,23,16,"57591D",NA,NA
"27521",361,6,8,2008,"control",11,76,"DO","M",NA,NA,"M",NA,NA,NA,NA,37,55,"060967",NA,NA
"27523",361,6,8,2008,"control",11,43,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,45,"4F2418",NA,NA
"27524",361,6,8,2008,"control",11,21,"DS","F","Z",NA,NA,NA,NA,NA,NA,50,94,"192D75","*",NA
"27525",361,6,8,2008,"control",11,73,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,17,"1C323C",NA,NA
"27526",361,6,8,2008,"control",11,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"275213",NA,NA
"27527",361,6,8,2008,"control",11,15,"PP","M",NA,NA,"M",NA,NA,NA,NA,23,21,"482B45",NA,NA
"27528",361,6,8,2008,"control",11,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,42,"4D596D",NA,NA
"27529",361,6,8,2008,"control",11,16,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,42,"255D56",NA,NA
"27530",361,6,8,2008,"control",11,13,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"6B1675",NA,NA
"27531",361,6,8,2008,"control",11,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"770C57",NA,NA
"27532",361,6,8,2008,"control",11,33,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,44,"3A7943",NA,NA
"27533",361,6,8,2008,"control",9,73,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,35,"14E843",NA,NA
"27534",361,6,8,2008,"control",9,62,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"7A5673",NA,NA
"27535",361,6,8,2008,"control",9,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"60141F",NA,NA
"27536",361,6,8,2008,"control",9,12,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,50,"48724E",NA,NA
"27537",361,6,8,2008,"control",9,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"282519","*",NA
"27538",361,6,8,2008,"control",9,21,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,20,"080658",NA,NA
"27539",361,6,8,2008,"control",9,72,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,46,"794472",NA,NA
"27540",361,6,8,2008,"control",9,25,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,34,"31642E",NA,NA
"27541",361,6,8,2008,"control",9,26,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,38,"153516","*",NA
"27542",361,6,8,2008,"control",9,16,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,49,"161975",NA,NA
"27543",361,6,8,2008,"control",9,31,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,7,"0E7C45","*",NA
"27544",361,6,8,2008,"control",9,24,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,31,"1F2A07",NA,NA
"27545",361,6,8,2008,"control",9,41,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,42,"4E0324",NA,NA
"27546",361,6,8,2008,"control",9,63,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,46,"793177","*",NA
"27547",361,6,8,2008,"control",9,36,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"272B6B",NA,NA
"27548",361,6,8,2008,"control",9,17,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,9,"15604C","*",NA
"27549",361,6,8,2008,"control",9,75,"DM","F",NA,NA,NA,NA,"P","E",NA,36,54,"5B1424","*",NA
"27550",361,6,8,2008,"control",8,77,"DS","M",NA,NA,"M",NA,NA,NA,NA,51,110,"5F4738",NA,NA
"27551",361,6,8,2008,"control",8,45,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,33,"3B7D36",NA,NA
"27552",361,6,8,2008,"control",8,47,"BA","M","Z",NA,NA,NA,NA,NA,NA,13,7,"434100","*",NA
"27553",361,6,8,2008,"control",8,34,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,36,"4D5E17",NA,NA
"27554",361,6,8,2008,"control",8,12,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"4B4832",NA,NA
"27555",361,6,8,2008,"control",8,41,"DO","M","Z",NA,NA,NA,NA,NA,NA,34,36,"4D700B",NA,NA
"27556",361,6,8,2008,"control",8,21,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,41,"056B5A",NA,NA
"27557",361,6,8,2008,"control",8,42,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,25,"3A0627",NA,NA
"27558",361,6,8,2008,"control",8,12,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"1C1454",NA,NA
"27559",361,6,8,2008,"control",8,27,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,36,"2F0543",NA,NA
"27560",361,6,8,2008,"control",8,43,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,52,"245054",NA,NA
"27561",361,6,8,2008,"control",8,31,"SF","M","Z",NA,NA,NA,NA,NA,NA,25,60,"08311B",NA,NA
"27562",361,6,8,2008,"control",8,17,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"1D471F","*",NA
"27563",361,6,8,2008,"control",8,11,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,24,"0F165E","*",NA
"27564",361,6,8,2008,"control",8,75,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"20017C",NA,NA
"27565",361,6,8,2008,"control",8,72,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"095D52",NA,NA
"27566",361,6,8,2008,"control",8,16,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,46,"49673B",NA,NA
"27567",361,6,8,2008,"control",8,13,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,50,"00471D",NA,NA
"27568",361,6,8,2008,"control",8,44,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,30,"04775E",NA,NA
"27569",361,6,8,2008,"control",8,65,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,20,"33133D",NA,NA
"27570",361,6,8,2008,"control",8,62,"PM","M",NA,NA,"M",NA,NA,NA,NA,21,24,"1D6A63","*",NA
"27571",361,6,8,2008,"control",8,67,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,11,"611C08","*",NA
"27572",361,6,8,2008,"control",8,57,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,45,"2B7546",NA,NA
"27573",361,6,8,2008,"control",8,51,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,45,"1F1B23",NA,NA
"27574",361,6,8,2008,"exclosure",13,61,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,44,"48015D",NA,NA
"27575",361,6,8,2008,"exclosure",13,31,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,22,"55655B","*",NA
"27576",361,6,8,2008,"exclosure",13,14,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,34,"4E271B",NA,NA
"27577",361,6,8,2008,"exclosure",13,63,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,20,"64550C",NA,NA
"27578",361,6,8,2008,"exclosure",13,62,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,44,"1028523",NA,NA
"27579",361,6,8,2008,"exclosure",13,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,32,"20104F",NA,NA
"27580",361,6,8,2008,"exclosure",13,21,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,18,"7C296F","*",NA
